text,date,retweets,favorites,negative,neutral,positive,compound
I heard snapchat is actually going back to the old update,2018-02-18 13:43:38,0,0,0.0,1.0,0.0,0.0
Today @ Kunk_da_Funk attempted to mock me via Snapchat and promptly spilled her Starbucks. If you come at the king you best not miss,2018-02-18 13:43:35,0,1,0.098,0.703,0.198,0.4299
"Dear @ Snapchat , can you make a filter that makes my face look nice without animal parts and shapes all over it?",2018-02-18 13:43:33,0,1,0.0,0.769,0.231,0.6597
Actual only decent thing to come of the new snapchat update is the bitmoji. 10/10,2018-02-18 13:43:26,0,4,0.0,1.0,0.0,0.0
@ naniegurrola why aren’t you on Snapchat? Aka why don’t I know about it?,2018-02-18 13:43:26,0,0,0.0,1.0,0.0,0.0
half of my best friends on snapchat are related to me wow I’m cool,2018-02-18 13:43:23,0,1,0.0,0.427,0.573,0.9246
No os pasa que no usais snapchat para otra cosa que para crear memes en vez de hablar con gente?,2018-02-18 13:43:19,0,1,0.196,0.804,0.0,-0.5267
Weekend poll: How do you feel about the changes to Snapchat? http://votyus.me/usb/posts/1219482 …,2018-02-18 13:43:19,0,0,0.0,1.0,0.0,0.0
I think i have a new favorite Snapchat filter pic.twitter.com/XsLuq6Bry3,2018-02-18 13:43:19,2,12,0.0,0.667,0.333,0.4588
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:43:16,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:43:14,0,0,0.0,0.75,0.25,0.6514
Hey @ Snapchat since @ jack won't get @ nudah verified can you give him an official story?,2018-02-18 13:43:13,0,0,0.0,1.0,0.0,0.0
"I need some new people to watch, Drop your snap names. # BlackMoses # SnapChat https://www.instagram.com/p/BfWoGE7F3mn/",2018-02-18 13:43:12,0,0,0.149,0.851,0.0,-0.2732
I honestly don’t even know how to go to people’s story on Snapchat anymore,2018-02-18 13:43:12,1,0,0.0,0.8,0.2,0.4588
# MarsaGidiyoruz bırak marsı gel 20cm seni nereye istersen oraya götürür snapchat:koyudakika,2018-02-18 13:43:12,0,1,0.0,1.0,0.0,0.0
the snapchat update makes me not want to use it ever again @ Snapchat,2018-02-18 13:43:10,1,15,0.092,0.908,0.0,-0.0572
I saw a session snapchat lol,2018-02-18 13:43:03,0,0,0.0,0.517,0.483,0.4215
Luna’s bib in your last snapchat story!! @ chrissyteigen I need that!! It’s so big omg,2018-02-18 13:43:02,0,0,0.0,1.0,0.0,0.0
"Hay cosas que en ig no se suben, por eso existe snapchat.",2018-02-18 13:43:00,0,2,0.167,0.833,0.0,-0.296
when a snapchat filter can hide the fact u haven’t got makeup on and basically changes ur whole face but u hate everyone on Snapchat so you gotta post it elsewhere pic.twitter.com/ngDEXECTbP,2018-02-18 13:43:00,0,28,0.192,0.808,0.0,-0.7506
This is a perfect time for a Snapchat competitor to slide in because this update just makes me use the app 5x less than I did,2018-02-18 13:42:58,0,8,0.0,0.856,0.144,0.5719
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:42:56,0,0,0.0,0.75,0.25,0.6514
Dawg what are you talking about ?!? The only reason I don’t throw that shit on here is because you unsaved it from Snapchat,2018-02-18 13:42:55,0,0,0.162,0.838,0.0,-0.643
Add me on Snapchat! Username: guthanelo https://www.snapchat.com/add/guthanelo,2018-02-18 13:42:53,0,0,0.0,1.0,0.0,0.0
I appreaciate my friends on Snapchat.always hyping a bitch up,2018-02-18 13:42:53,0,1,0.295,0.465,0.24,-0.1779
Y’all ever notice that the new Snapchat update is slower too?,2018-02-18 13:42:52,0,9,0.0,1.0,0.0,0.0
I should be banned from snapchat when I go out omg I’m an embarrassment,2018-02-18 13:42:50,3,29,0.371,0.629,0.0,-0.7096
Entre snapchat e instagram estoy teniendo una noche muy egocéntrica en la bañera hoy.,2018-02-18 13:42:50,0,0,0.0,1.0,0.0,0.0
My younger sister swears she’s popular in high school so I messaged her crush on snapchat who she said likes her back and my guy replied to every message with “Loool K.”,2018-02-18 13:42:49,0,1,0.052,0.757,0.191,0.6041
That's true.. Man I might stay off it too now I'm not trying to see what's in my house,2018-02-18 13:42:46,0,0,0.0,1.0,0.0,0.0
Hey chlo whats your snapchat?,2018-02-18 13:42:46,0,0,0.0,1.0,0.0,0.0
"I can’t work this new Snapchat to save my life, keep sending random cunts snaps of me looking like a sack of potatoes",2018-02-18 13:42:42,0,8,0.141,0.652,0.207,0.2023
Plz go find this in your Snapchat stories pic.twitter.com/BU74SHCqn0,2018-02-18 13:42:36,0,1,0.0,0.86,0.14,0.0772
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:42:33,0,0,0.0,0.75,0.25,0.6514
"What's your snapchat — nao uso, mals https://curiouscat.me/biacamatta/post/327289099?1518990071 …",2018-02-18 13:42:32,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:42:30,0,0,0.0,0.75,0.25,0.6514
The @ NASCAR # Daytona500 @ Snapchat Our Story is up. And it’s glorious as ever. pic.twitter.com/AmSLuVIzmE,2018-02-18 13:42:28,1,2,0.0,0.756,0.244,0.6369
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:42:28,0,0,0.0,0.75,0.25,0.6514
Patiently waiting for snapchat to reverse that ugly ass update,2018-02-18 13:42:28,0,9,0.459,0.541,0.0,-0.7783
"Lol just realised my snapchat was open to everyone, getting that changed cause I don’t wanna hear from some people",2018-02-18 13:42:27,0,4,0.0,0.865,0.135,0.4215
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:42:26,0,1,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:42:25,0,0,0.0,0.75,0.25,0.6514
"Nah. Once I delete our chats and pictures and let our Snapchat streak die, nigga bye! https://twitter.com/jonb_954/status/965037401868525573 …",2018-02-18 13:42:25,0,0,0.285,0.715,0.0,-0.68
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:42:23,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:42:22,0,0,0.0,0.75,0.25,0.6514
No yeah I knew that lol he posted a snap saying he was done with Snapchat cuz of the update lol,2018-02-18 13:42:21,0,1,0.088,0.6,0.312,0.6808
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:42:15,0,0,0.0,0.75,0.25,0.6514
Gij gaat mij nie wijsmaken dat er mensen zijn die echt geloven dat ze met een berichtje naar team snapchat en 3000 likes de oude versie terug gaan krijgen toch? pic.twitter.com/NfAxoxg4B4,2018-02-18 13:42:14,0,12,0.109,0.812,0.078,-0.2732
"snapchat story ♡ February 18, 2018 so proud of you @ shanedawson pic.twitter.com/yQ8BWyc8Hd",2018-02-18 13:42:14,1,19,0.0,0.734,0.266,0.6113
If I see one more “#1 Victory Royale” on another Snapchat story I’m going to just delete the app,2018-02-18 13:42:13,0,5,0.0,1.0,0.0,0.0
SnapChat Names ?,2018-02-18 13:42:10,0,0,0.0,1.0,0.0,0.0
"if social media was actually catagorized by social ranking in society, facebook would be a junkie, snapchat would be a princess, twitter would be like... a housewife, instagram would be a stripper/Travel Agent and tumblr would be like... a trashcan",2018-02-18 13:42:10,0,2,0.0,1.0,0.0,0.0
"A new book claims Facebook set out to kill off Snapchat, but may have saved it instead http://ift.tt/2EBxX2U",2018-02-18 13:42:09,0,0,0.132,0.696,0.172,0.2144
I always snapchat the wrong people since the new update,2018-02-18 13:42:08,0,2,0.279,0.721,0.0,-0.4767
Wyd @ pyeongchang2018 @ nbc @ Snapchat pic.twitter.com/PyXOdCjNWp,2018-02-18 13:42:07,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:42:06,0,0,0.0,0.75,0.25,0.6514
# Snapchat Founders Failed 34 Times Before Tasting Success http://www.economaldives.net/2017/02/snapchat-founders-failed-34-times.html … … # Maldivespic.twitter.com/QWzWvZXAw2,2018-02-18 13:42:05,0,0,0.22,0.533,0.247,0.1027
Am I the only one who no longer hates the Snapchat update,2018-02-18 13:42:02,0,0,0.362,0.638,0.0,-0.6249
Snapchat might not be for me anymore. pic.twitter.com/jFsWDIzZiO,2018-02-18 13:42:01,0,1,0.0,1.0,0.0,0.0
The only reason I’m keeping snapchat is because I’ve saved so many memories on it,2018-02-18 13:41:58,0,5,0.0,0.833,0.167,0.4215
My Snapchat be trippppppin I just received a message someone sent me on Friday,2018-02-18 13:41:57,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:41:55,0,0,0.0,0.75,0.25,0.6514
Gotta love waking up and not knowing anyone who added you on Snapchat from the night before..,2018-02-18 13:41:50,0,7,0.0,0.792,0.208,0.6369
it does it with the front camera to. i think im staying off snapchat for a little,2018-02-18 13:41:48,0,0,0.0,1.0,0.0,0.0
Snapchat bok gibi olmuş giresim gelmiyor,2018-02-18 13:41:48,1,5,0.0,1.0,0.0,0.0
When your only job in snapchat is just view photos before the update just to make yourself smile again pic.twitter.com/RxBbCPufOm,2018-02-18 13:41:45,0,0,0.0,0.884,0.116,0.3612
So my automatic updates are off & my Snapchat decides to update on its own,2018-02-18 13:41:44,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:41:44,0,0,0.0,0.75,0.25,0.6514
Ok ok Snapchat pic.twitter.com/PDdI3sqhT9,2018-02-18 13:41:41,0,3,0.0,0.313,0.688,0.5267
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:41:36,0,0,0.0,0.75,0.25,0.6514
# FollowMe on # snapchat @ misslexydiva <<,2018-02-18 13:41:33,0,0,0.0,1.0,0.0,0.0
# BitmojiDeluxe https://www.healthline.com/nutrition/popcorn-nutrition-and-health#section2 … # snapchat # filters # bitmoji # bitstrips # bitsnap # avatar # bitsnappra # emoji # videoclippic.twitter.com/ZSwy0DRCqE,2018-02-18 13:41:33,0,0,0.0,1.0,0.0,0.0
"I've been dodging Snapchat upgrade since,looks like they are upgrading for free.why now",2018-02-18 13:41:29,0,2,0.094,0.738,0.168,0.2732
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:41:29,0,0,0.0,0.75,0.25,0.6514
Snapchat editing on point,2018-02-18 13:41:29,0,0,0.0,1.0,0.0,0.0
Join us on snapchat https://fb.me/FsHOZVHN,2018-02-18 13:41:28,0,0,0.0,0.645,0.355,0.296
the amount of times I've done this on Snapchat is ridiculous https://twitter.com/benoo_brown/status/965307872602198019 …,2018-02-18 13:41:18,0,2,0.185,0.815,0.0,-0.3612
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:41:17,0,0,0.0,0.75,0.25,0.6514
nut cannot be dealing with snapchat anymore it's becoming an annoyance!!!!,2018-02-18 13:41:16,0,2,0.0,1.0,0.0,0.0
My reaction to that pic on Snapchat https://twitter.com/mattyice_702/status/965340174593871872 …,2018-02-18 13:41:15,0,1,0.0,1.0,0.0,0.0
@ Snapchat is this true? pic.twitter.com/5orQckyK9p,2018-02-18 13:41:14,0,0,0.0,0.552,0.448,0.5023
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:41:13,0,0,0.0,0.75,0.25,0.6514
only i’d almost send nudes & videos to my friends on snapchat pic.twitter.com/EZ1iGGaRZW,2018-02-18 13:41:12,0,0,0.0,0.78,0.22,0.4767
since @ mikeshinoda announced he was on snapchat has anyone actually seen him on there ? x pic.twitter.com/4u0SBCK2F7,2018-02-18 13:41:11,0,3,0.0,1.0,0.0,0.0
Snapchat and Insta both showing me content from people I don't even follow like whyyyy,2018-02-18 13:41:10,0,0,0.14,0.86,0.0,-0.2755
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:41:10,0,0,0.0,0.75,0.25,0.6514
That's why I don't use the back camera in my house lol,2018-02-18 13:41:09,0,0,0.0,0.781,0.219,0.4215
Lol I know those people at Snapchat are mad asf. They thought they were doing something good with the new,2018-02-18 13:41:07,0,0,0.129,0.643,0.229,0.3612
"A new book claims Facebook set out to kill off Snapchat, but may have saved it instead http://ift.tt/2EBxX2U",2018-02-18 13:41:06,0,0,0.132,0.696,0.172,0.2144
‘Round 3 on Florida:’ Florida Teen Arrested For School Shooting Threat on Snapchat http://breaking911.com/just-round-3-florida-florida-teen-arrested-school-shooting-threat-snapchat/ … via @ breaking911,2018-02-18 13:41:03,1,1,0.333,0.667,0.0,-0.7579
Soo snapchat really want to carry on like this ... we shall see,2018-02-18 13:41:03,0,0,0.0,0.729,0.271,0.4754
TripAdvisor's 10 most booked trips in the world http://fxn.ws/2o4g0nk # FoxNews # Travel # Rome # Roma # Collosseum # Twitter # Instagram # Snapchat # Facebook # SocialMedia,2018-02-18 13:41:03,0,0,0.0,1.0,0.0,0.0
Snapchat keşfet bölümü kaldırılamıyor mu??,2018-02-18 13:40:59,0,16,0.0,1.0,0.0,0.0
I do not apologize for the fact my Snapchat consist only of snaps of my pup,2018-02-18 13:40:58,0,3,0.085,0.915,0.0,-0.0762
It’s actually so ridiculous how many ppl send me pics of guinea pigs on Snapchat and twitter I hate u,2018-02-18 13:40:56,0,2,0.303,0.697,0.0,-0.787
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:40:56,0,0,0.0,0.75,0.25,0.6514
"This bitch on snapchat just said ""Ive never cried so much during a movie black panther was so liberating"" LMFAOOO",2018-02-18 13:40:52,0,0,0.165,0.74,0.095,-0.3851
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:40:50,0,0,0.0,0.75,0.25,0.6514
This new snapchat update honestly makes me nervous. What if i send a snap to the wrong person,2018-02-18 13:40:48,0,1,0.245,0.613,0.142,-0.296
How long until Snapchat is able to recognize my cat’s face so we can take filter snaps together?,2018-02-18 13:40:42,1,3,0.0,1.0,0.0,0.0
The worst part about the Snapchat update is the ability to type in Comic Sans,2018-02-18 13:40:42,0,1,0.211,0.67,0.119,-0.4215
Reyes is a terrible influence for rosario. Just watch the Snapchat videos of bernabet and you will see his unhealthy he is for rosario and the team,2018-02-18 13:40:41,0,0,0.213,0.787,0.0,-0.7579
My niece and these Snapchat filters she love feeling like she has on lashes pic.twitter.com/EffzgIQZr5,2018-02-18 13:40:38,0,1,0.0,0.594,0.406,0.802
"A new book claims Facebook set out to kill off Snapchat, but may have saved it instead http://ift.tt/2EBxX2U pic.twitter.com/KbJRQ5P6f9",2018-02-18 13:40:35,0,0,0.132,0.696,0.172,0.2144
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:40:32,0,0,0.0,0.75,0.25,0.6514
i’m actually laughing that I still wanted to take a snapchat of it,2018-02-18 13:40:32,0,1,0.0,0.758,0.242,0.4939
Full Movie: http://ift.tt/2D7UGT3  Curly-haired baby doll in stockings reve... Add me on snapchat: itsAbigail69 pic.twitter.com/eq9uEIQ3yN,2018-02-18 13:40:27,0,0,0.0,1.0,0.0,0.0
I just realized that I didn’t even get a snap from team Snapchat on Valentine’s Day ..,2018-02-18 13:40:24,0,0,0.0,1.0,0.0,0.0
@ bieberislit check stalker squad snapchat group for updates on my crush girl,2018-02-18 13:40:23,1,1,0.127,0.873,0.0,-0.1531
Can not wait to bathe myself in the new @ ABHcosmetics glow kit I’m loving the stories on @ norvina1 snapchat # AnastasiaBeverlyHills,2018-02-18 13:40:21,0,2,0.0,0.83,0.17,0.5994
hey @ Snapchat @ snapchatsupport it’s me again. this app is still fkin trash. i’ve started to get into instagram stories since your update.,2018-02-18 13:40:21,0,18,0.0,1.0,0.0,0.0
Wena o alot. High school kana we were so close shee Ahh that time i was a year ahead of you. We used to hang out alot. Then life happened But wena o cool persons and o home girl Your body also Also your snapchat stories di alot please AH,2018-02-18 13:40:21,0,0,0.0,0.903,0.097,0.5574
Add me on Snapchat! Username: brittneybae85 https://www.snapchat.com/add/brittneybae85 …,2018-02-18 13:40:19,0,0,0.0,1.0,0.0,0.0
I mean this unironically. If there was an easy way to hook up your phone to a projector or export from Snapchat I’d try to start a Home Movies Day just for snap stories.,2018-02-18 13:40:17,0,1,0.0,0.912,0.088,0.4404
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:40:17,0,0,0.0,0.75,0.25,0.6514
"Snapchat you can keep the calling/video calling feature and un-update yourself, thanks for the effort.",2018-02-18 13:40:16,0,0,0.0,0.828,0.172,0.4404
"A new book claims Facebook set out to kill off Snapchat, but may have saved it instead http://cnb.cx/2BCwtaf pic.twitter.com/piKWwMpYeD",2018-02-18 13:40:12,0,0,0.132,0.696,0.172,0.2144
whos likes the new snapchat update?,2018-02-18 13:40:09,0,0,0.0,0.641,0.359,0.4215
When you hit a friend up on snap chat and it’s says “Your snap is pending until __________ adds you back as a friend “ pic.twitter.com/3pmPBihWPE,2018-02-18 13:40:08,0,0,0.0,0.775,0.225,0.7506
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:40:06,0,0,0.0,0.75,0.25,0.6514
"A new book claims Facebook set out to kill off Snapchat, but may have saved it instead http://dlvr.it/QGtW2L",2018-02-18 13:40:06,0,0,0.132,0.696,0.172,0.2144
Quote this wit Snapchat names.,2018-02-18 13:40:06,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:40:05,0,0,0.0,0.75,0.25,0.6514
Snapchat thinks were going to forget this stupid update by giving us different fonts to type in.....Nah fam I haven’t seen a story in a week. Get your shit together please.,2018-02-18 13:40:04,0,1,0.255,0.618,0.126,-0.7003
# KIK: jenniferhitt96 # pics # paypig # sext # kikme # kik # nudes # snapchat # findom # kikslut # kikchat # kikgirl # kiksexting # horny # sexting,2018-02-18 13:40:04,0,1,0.0,1.0,0.0,0.0
I feel so lucky in that I still have the old snapchat and that it’s not updated to the shitty new one,2018-02-18 13:40:03,0,1,0.146,0.729,0.125,-0.1298
i actually like the snapchat update....,2018-02-18 13:40:02,1,4,0.0,0.615,0.385,0.3612
"@ lowkeylony here’s the girl you’re looking for snapchat, and if you want to say something else say it, we greatly appreciate your comments. @ lailahguts12pic.twitter.com/fKEVGBGOR7",2018-02-18 13:39:54,0,4,0.0,0.837,0.163,0.5095
Deleted IG and Snapchat,2018-02-18 13:39:51,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:39:50,0,0,0.0,0.75,0.25,0.6514
I swear Snapchat is trying to make my Bitmoji skinnier than it actually is. The people deserve all the girth,2018-02-18 13:39:48,0,2,0.063,0.938,0.0,-0.0516
"You do know that 12 yr olds can’t vote, right?",2018-02-18 13:39:47,0,0,0.0,1.0,0.0,0.0
@ Snapchat how much more do we have to complain for you to change Snapchat back we don’t like the shit,2018-02-18 13:39:43,0,1,0.096,0.654,0.25,0.6124
If we can find a way they can snapchat those votes in.... we're golden.,2018-02-18 13:39:43,0,2,0.0,1.0,0.0,0.0
Snapchat showing when someone is active is the fucking worst,2018-02-18 13:39:41,0,1,0.291,0.53,0.179,-0.4005
People don’t drink what they like. They drink what look coolest on Snapchat,2018-02-18 13:39:41,0,0,0.0,0.828,0.172,0.3612
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:39:40,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:39:37,0,0,0.0,0.75,0.25,0.6514
Snapchat should lock me out while I’m intoxicated,2018-02-18 13:39:37,0,5,0.0,1.0,0.0,0.0
Add me on Snapchat! Username: vaseemmlt https://www.snapchat.com/add/vaseemmlt,2018-02-18 13:39:36,0,0,0.0,1.0,0.0,0.0
# geordi3B0y Weekend poll: How do you feel about the changes to Snapchat? - Android Police https://goo.gl/fb/MGtUKP,2018-02-18 13:39:34,0,0,0.0,1.0,0.0,0.0
Going through and deleting a wholeeeeeeee bunch of pictures on my snapchat memories and wow..I really do like zooming in on people’s faces,2018-02-18 13:39:34,0,1,0.0,0.883,0.117,0.4173
Me when Snapchat first updated https://twitter.com/sh6wty/status/965258547306090496 …,2018-02-18 13:39:33,0,0,0.0,1.0,0.0,0.0
i just heard someone on snapchat pronounce radiator as rad-iator instead of ray-diator and now I’m googling to make sure I’ve been pronouncing it the right way,2018-02-18 13:39:31,0,0,0.0,0.916,0.084,0.3182
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:39:28,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:39:28,0,0,0.0,0.75,0.25,0.6514
"I'm feeling pretty ballsy this week. Got a Twitter, now I want more Snapchat friends. Add me, I'm cute and funny. And I cook some pretty impressive food porn. pic.twitter.com/bny1QPUzfX",2018-02-18 13:39:26,0,0,0.0,0.466,0.534,0.9627
I've mastered the art of creating movies on snapchat my stories are Grammy award winning tings dpmo,2018-02-18 13:39:26,0,0,0.0,0.606,0.394,0.8442
How the fakers be swerving through traffic on Snapchat # mtc # meettheconnect therealskitzz https://www.instagram.com/p/BfWngGAFjMd/,2018-02-18 13:39:25,0,0,0.0,1.0,0.0,0.0
Snapchat needs to make a button that will send a snap to all your streaks,2018-02-18 13:39:18,0,8,0.0,1.0,0.0,0.0
@ Snapchat let people save stickers from other people please thanks,2018-02-18 13:39:15,0,0,0.0,0.455,0.545,0.8126
Why Facebook's earliest efforts to kill off Snapchat completely backfired - CNBC http://ift.tt/2FeapCu,2018-02-18 13:39:11,0,0,0.299,0.701,0.0,-0.6908
Retrouvez les culottes du jours grâce à notre story Snapchat : culotte_fetiche Nous espérons vous y trouvez nombreux ! # lingerie # culottes # string # tanga # shorty # ass,2018-02-18 13:39:10,0,1,0.153,0.847,0.0,-0.5848
Snapchat creator Evan Spiegel sells $50 million in Snap stock - BI - Business Insider http://ift.tt/2GoThcG,2018-02-18 13:39:10,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:39:09,0,0,0.0,0.75,0.25,0.6514
Add me on Snapchat : jacicourtney,2018-02-18 13:39:07,0,0,0.0,1.0,0.0,0.0
Nah but remember when we used to have deep talks for hours? Well snap chat took that away from us because it’s long to find you now,2018-02-18 13:39:04,0,1,0.042,0.867,0.092,0.3506
faut mettre snapchat avec le mode chien si fantôme...il va tirer la langue en pleine nuit https://www.youtube.com/watch?v=ueiSa1EDUE8 …,2018-02-18 13:39:00,0,1,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:38:57,0,0,0.0,0.75,0.25,0.6514
I've had time to get used to the new snapchat update and it's still absolutely shite in my opinion.,2018-02-18 13:38:50,0,4,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:38:49,0,0,0.0,0.75,0.25,0.6514
@ mike_woodall your snapchat killed me,2018-02-18 13:38:49,0,1,0.529,0.471,0.0,-0.6705
"So ya boi bouta be lazy & take a nap since I ain’t got shit to do. Im expecting all the beautiful women are gonna use that opportunity to Snapchat, tweet & text me confessing their crushes & desires for me to cook them dinner & love on em for the rest of our lives. Amen",2018-02-18 13:38:47,0,0,0.141,0.689,0.171,0.4404
"Well hello there snapchat filters. Where have you been?! So much easier than contouring... On Thursday, I happened to mention to my go that I was sure I was due an MRI scan on my head, just to make sure that what remains of my tumour is still behaving an… http://ift.tt/2EP0UvB pic.twitter.com/YZO8p9GYlS",2018-02-18 13:38:41,0,6,0.0,0.814,0.186,0.843
The Snapchat call ringtone gives me heavy bikini bottom vibes,2018-02-18 13:38:40,0,2,0.0,1.0,0.0,0.0
i don’t even use snapchat like that anymore now. i just post my story and go.,2018-02-18 13:38:38,0,0,0.0,0.839,0.161,0.3612
Wtf! This person on snapchat added me and I added them back and then she messages me and starts calling baby! GROSSSS pic.twitter.com/1x1MxzJglW,2018-02-18 13:38:35,0,3,0.173,0.827,0.0,-0.658
Lo bueno de que cada vez menos gente use snapchat es que cada vez me preocupa menos lo que subo o mandar algo a alguien equivocado,2018-02-18 13:38:31,0,0,0.0,1.0,0.0,0.0
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:38:29,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:38:27,0,0,0.0,0.75,0.25,0.6514
I'm using Snap + for Snapchat to add new features to Snapchat for FREE! http://beta.unlimapps.com/share/com.abcapps.snapplus/ …,2018-02-18 13:38:25,0,0,0.0,0.75,0.25,0.6514
"So I was using the headspace app, and apparently snapchat made my little icon on the snapmap start meditating? This is an INVASION",2018-02-18 13:38:23,0,7,0.0,1.0,0.0,0.0
unlimapps is from my country (although he lives in us i believe) and people here really like money. CokePokes also said unlimapps made a snapchat tweak and sold it to scothman. Tho I am just speculating don't get me wrong,2018-02-18 13:38:20,0,11,0.0,0.867,0.133,0.6539
# snapchat # addmeonsnapchat # snapchatme # tammieduncanlopez # miniskirt # beach # sunshine # dirty… https://www.instagram.com/p/BfWnidKhUS8/,2018-02-18 13:38:19,0,0,0.0,0.714,0.286,0.4939
saba oy i have receipts HAHAHAHAHAHAHAHAHA atong convo sa snapchat ba,2018-02-18 13:38:18,0,0,0.0,1.0,0.0,0.0
Screw Snapchat discover anyways https://twitter.com/techcrunch/status/965329612778688514 …,2018-02-18 13:38:18,0,2,0.259,0.741,0.0,-0.1027
