text,date,retweets,favorites,negative,neutral,positive,compound
"We're happy to pick up the tab today, Chris. Enjoy your flight! ^CC",2017-04-09 12:42:53,0,1,0.0,0.605,0.395,0.8016
@ natii_natz,2017-04-09 12:42:36,0,0,0.0,1.0,0.0,0.0
"We're sorry to hear the club is crowded today, Chris. Spring break travel can cause some congestion. ^CC",2017-04-09 12:42:09,0,0,0.071,0.929,0.0,-0.0772
$112 rt ORD to New Orleans (via @ United) # GTFO # fly # travelhttp://www.gtfoflights.com/listings/2017/4/9/112-rt-ord-to-new-orleans …,2017-04-09 12:41:54,0,1,0.0,1.0,0.0,0.0
Oh my. I... just. Wow.,2017-04-09 12:41:42,0,3,0.0,0.513,0.487,0.5859
Number of NJ newspapers available: heaps Number of NY newspapers available: 0,2017-04-09 12:41:34,0,0,0.0,0.776,0.224,0.1531
Thought I'd try the @ united club at EWR since they got out of NY State.,2017-04-09 12:41:10,0,1,0.0,0.833,0.167,0.4215
... you're still charging $269 to fly on a slightly later flight. I'll pass thanks :),2017-04-09 12:40:46,0,0,0.0,0.688,0.312,0.7096
Hi Harry. Were you able to secure seat assignments? ^SV,2017-04-09 12:40:38,0,0,0.0,0.789,0.211,0.34
@ Atwitisborn look here,2017-04-09 12:40:31,0,0,0.0,1.0,0.0,0.0
@ glen_george @ MCSoundDesign man imagine if Wendy's was soft and gave up her nugs at a mere million. Perseverance paying off,2017-04-09 12:40:30,0,0,0.0,1.0,0.0,0.0
@ united please could you tell me how to book special assistance with yourselves. Thanks,2017-04-09 12:40:10,0,0,0.0,0.483,0.517,0.8658
"Hey John, please don't get discouraged. We trust TSA is trying to move things along as quickly as they can. ^JR",2017-04-09 12:40:07,0,0,0.0,0.696,0.304,0.7819
Yes Microsoft apple google united airlines even they offered free flights to any Wendy's,2017-04-09 12:39:53,0,1,0.0,0.556,0.444,0.8316
"['United Airlines 777 airplane toy plane, RT6266'] https://www.amazon.com/United-Airlines-airplane-plane-RT6266/dp/B00176N1UW?SubscriptionId=AKIAIUXRJQI57DUVIN6A&tag=victoriaebren-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00176N1UW … # offer # off2017-04-09 19:39",2017-04-09 12:39:08,0,0,0.0,1.0,0.0,0.0
"We're sorry if this information wasn't conveyed correctly, and are here if you need us moving forward. ^JR",2017-04-09 12:38:57,0,0,0.071,0.929,0.0,-0.0772
@ united I cannot say thank you enough for such an amazing experience this trip! From changing my flight to great pilots and crew it was pic.twitter.com/lOEnIKAWQL,2017-04-09 12:37:44,0,0,0.062,0.616,0.322,0.8715
"Hi Kasey, bin space is shared space. There is no assigned space. Please find any available bin space to put your bag. ^CC",2017-04-09 12:37:34,0,0,0.082,0.743,0.175,0.3612
"Hello Joanne, if your husband needs re-booking assistance, please have him DM us. ^JRhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-09 12:35:15,0,0,0.0,0.85,0.15,0.3182
Record Numbers Registered for the United Airlines Guam Marathon 2017 http://travelwirenews.com/record-numbers-registered-for-the-united-airlines-guam-marathon-2017-44391/ …pic.twitter.com/YtEpvZJFWA,2017-04-09 12:34:43,0,0,0.0,0.763,0.237,0.4215
"We only offer one international flight a day, which is why the same day option wasn't available. ^JR",2017-04-09 12:34:09,0,0,0.0,1.0,0.0,0.0
United Boeing 777 EHAM @ united pic.twitter.com/GghZc5ESi1,2017-04-09 12:33:31,0,0,0.0,0.417,0.583,0.6808
Three cheers for the happy couple! ^SV,2017-04-09 12:33:17,0,0,0.0,0.413,0.587,0.7959
"Unbelievably long security line, not sure what's taking so long. Get your shit together # EWR and @ United https://www.swarmapp.com/c/4MIPzUstbCi",2017-04-09 12:33:09,0,0,0.222,0.559,0.219,-0.0216
"If you recognize this, you probably travel @ united too much and travel in a different class than me. Headed to China, I'll take it. pic.twitter.com/gqU6J5ZrJc",2017-04-09 12:33:03,0,2,0.0,0.891,0.109,0.4215
@ united Equipment change led to family separated on last leg of vacation. GS with tix booked December. Don't know when husband getting home.,2017-04-09 12:32:23,0,0,0.0,0.887,0.113,0.4215
What flight are you on today? ^CC,2017-04-09 12:31:22,0,0,0.0,1.0,0.0,0.0
One Silicon Valley inventor could save the rainforests with old phones in @ hemispheresmag @ united # WeAreTravelMedia http://hemimag.us/0rt7Kz pic.twitter.com/AAlqgcx4vv,2017-04-09 12:30:38,2,5,0.0,0.7,0.3,0.7184
"Its Back! # NewYork ( # EWR) to # Aguadilla, # PuertoRico for $195 R/T nonstop [ @ United] http://ow.ly/G8dx30aHGav",2017-04-09 12:30:12,14,5,0.0,1.0,0.0,0.0
Record Numbers Registered for the United Airlines Guam Marathon 2017 http://etn.travel/record-numbers-registered-united-airlines-guam-marathon-2017-18566/ …pic.twitter.com/5zGS2K04HZ,2017-04-09 12:29:05,1,0,0.0,0.763,0.237,0.4215
@ united What error leads you to not only bump a GS out of 1st but also off the flight entirely when equipment changes? Husband stuck at IAH.,2017-04-09 12:28:11,0,0,0.149,0.786,0.065,-0.3506
It's all because they found a suspicious package in your yoga pants.,2017-04-09 12:27:14,2,1,0.2,0.8,0.0,-0.3612
"We're disheartened to hear you're not receiving the flyer friendly service we strive for, Maddie. Let ... https://ual.response.lithium.com/portal/conversation/17788820 …",2017-04-09 12:26:59,0,0,0.143,0.714,0.143,0.0
"Ben, right now our online form is the only method we have in place. Please utilize this option:http://bit.ly/MuHE2y . ^JR",2017-04-09 12:24:56,0,0,0.0,0.887,0.113,0.3182
"['United Airlines 777 airplane toy plane, RT6266'] https://www.amazon.com/United-Airlines-airplane-plane-RT6266/dp/B00176N1UW?SubscriptionId=AKIAIUXRJQI57DUVIN6A&tag=victoriaebren-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00176N1UW … # offer # off2017-04-09 19:24",2017-04-09 12:24:08,0,0,0.0,1.0,0.0,0.0
You'll prob end up losing his years worth of Wendy's,2017-04-09 12:23:23,0,0,0.208,0.64,0.152,-0.1779
@ Wendys @ TheEllenShow @ theCHIVE @ united @ TMobile Sounds like the man needs some nuggs. Totally understand.,2017-04-09 12:23:18,0,0,0.0,0.694,0.306,0.6486
"['United Airlines 777 airplane toy plane, RT6266'] https://www.amazon.com/United-Airlines-airplane-plane-RT6266/dp/B00176N1UW?SubscriptionId=AKIAIUXRJQI57DUVIN6A&tag=victoriaebren-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00176N1UW … # offer # off2017-04-09 19:23",2017-04-09 12:23:07,0,0,0.0,1.0,0.0,0.0
"Thank you for the free glass of rosé, @ united, at # ewr! Unexpected surprise!pic.twitter.com/1OwcIvd4jg",2017-04-09 12:22:49,0,0,0.0,0.521,0.479,0.8475
Thanks to the fine folks at @ united for the great help recovering my IPad. You guys were a lifesaver!,2017-04-09 12:22:44,0,0,0.0,0.395,0.605,0.9545
"We appreciate your feedback on our routes, Mick. Please submit this suggested route here: http://bit.ly/1XajmCD . ^CC",2017-04-09 12:21:47,0,0,0.0,0.737,0.263,0.6124
Was bathtoom meant to be a play on words? Bathroom+tomb,2017-04-09 12:21:14,0,0,0.0,0.769,0.231,0.34
and what about the return,2017-04-09 12:20:25,0,0,0.0,1.0,0.0,0.0
"['United Airlines 777 airplane toy plane, RT6266'] https://www.amazon.com/United-Airlines-airplane-plane-RT6266/dp/B00176N1UW?SubscriptionId=AKIAIUXRJQI57DUVIN6A&tag=victoriaebren-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00176N1UW … # offer # off2017-04-09 19:20",2017-04-09 12:20:07,0,0,0.0,1.0,0.0,0.0
"Sounds very relaxing. I hope you have a wonderful rest of your travel day, Jeanne. ^SV",2017-04-09 12:19:56,0,0,0.0,0.515,0.485,0.8852
Holy shit that's a lot of people,2017-04-09 12:18:33,0,8,0.419,0.581,0.0,-0.5574
@ Delta I had to fly @ united today... I really miss you it's not the same,2017-04-09 12:18:24,0,0,0.121,0.701,0.178,0.228
"That doesn't sound good. If you purchased First and do not receive it, please submit here: http://bit.ly/1qsn6d7 . ^CC",2017-04-09 12:17:59,0,0,0.214,0.786,0.0,-0.5216
Which flight were you trying to standby for? ^JR,2017-04-09 12:17:47,0,0,0.0,1.0,0.0,0.0
United Airlines Pilot Surprises Soldier Son on Flight Back From Deployment http://topcrashvideos.com/united-airlines-pilot-surprises-soldier-son-on-flight-back-from-deployment/ …,2017-04-09 12:17:23,0,0,0.0,0.657,0.343,0.5719
yes.pic.twitter.com/PsPNP8Dnzy,2017-04-09 12:17:15,0,4,0.0,1.0,0.0,0.0
@ united customer service just saved my marriage! Found iPad left on plane and hand delivered to husband at baggage claim in minutes. Thanks!,2017-04-09 12:17:08,0,0,0.0,0.607,0.393,0.9059
Positive mental attitude and some quick feet saved the day. Happy you made it. Have a smooth ride home. ^SV,2017-04-09 12:16:48,0,1,0.0,0.613,0.387,0.8779
How does that work?,2017-04-09 12:15:03,0,0,0.0,1.0,0.0,0.0
@ united thanks for the 4 hr delay the downgrade and rude gate agent in iah,2017-04-09 12:14:49,0,0,0.252,0.476,0.271,0.1027
"Have you gotten your ""Oh please DM us so we can try to make it up to you!"" tweet yet?",2017-04-09 12:14:35,0,0,0.0,0.88,0.12,0.3802
@ united the system and massive delay of getting inflight receipts is a bit of a disaster. There has to be a better way.,2017-04-09 12:14:18,0,0,0.228,0.569,0.203,-0.1779
"I need a flight to Ukraine, where is no Wendy's",2017-04-09 12:12:17,0,0,0.239,0.761,0.0,-0.296
"Bye, @ united.",2017-04-09 12:12:13,0,1,0.0,0.263,0.737,0.4215
"If you were wondering if I'm still mad about my whole @ united day from hell last week, I just booked my next trip on @ AmericanAir.",2017-04-09 12:11:59,0,6,0.247,0.665,0.089,-0.7184
Wonderful experience @ ORD # TerminalGetawaySpa next to @ united gate #12,2017-04-09 12:11:25,0,0,0.0,0.519,0.481,0.7579
@ united please offer a direct from cvg to mco- because @ delta can't seem to manage it.,2017-04-09 12:10:47,0,0,0.0,0.718,0.282,0.6249
"Oh my, that doesn't sound pleasant. We hope everything is okay. ^JR",2017-04-09 12:08:48,0,0,0.164,0.545,0.291,0.2728
"So glad he is providing flyer friendly service, Brianna. ^CC",2017-04-09 12:08:21,0,1,0.0,0.552,0.448,0.7574
"@ united Feedback Traffic Congestion at SFO T3 at Gates 89, 90, 88 when all 3 flts are boarding at similar times does not work very well.",2017-04-09 12:08:10,0,0,0.073,0.826,0.101,0.1948
"Frank, we're sorry it took longer than expected to have you gated. We never like to consume your time. ^JR",2017-04-09 12:07:15,0,0,0.159,0.841,0.0,-0.3421
We're sorry to hear about this. Do you need assistance being re-booked? ^CC,2017-04-09 12:06:35,0,0,0.098,0.902,0.0,-0.0772
if you're flying for free following the simple rules of just some non ripped jeans tennis shoes and a tshirt shouldn't be hard to do.,2017-04-09 12:06:09,0,0,0.0,0.827,0.173,0.5568
"Yes, it's a $75 dollar charge, and you must also pay the difference in fare, which was likely the $300 dollar charge. ^JR",2017-04-09 12:06:04,0,0,0.058,0.83,0.112,0.3182
"Hi, Tommy. Were upgrades requested? If only one cleared, the reservation may split. Please DM with details. Thank you. ^EBhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-09 12:05:39,0,1,0.0,0.722,0.278,0.6767
Which then get me @ spg Platinum Preferred,2017-04-09 12:05:27,0,1,0.0,1.0,0.0,0.0
We regret to hear there was not a flight attendant there to help upon boarding. Thank you for bringing this to our attention. ^EB,2017-04-09 12:04:44,0,0,0.1,0.714,0.186,0.34
"okay cool you understand the guidelines, as a female united employee i have ZERO issue with the dress code we have when we fly.",2017-04-09 12:04:39,0,0,0.0,0.731,0.269,0.7184
"We do have vegetarian options, but not all are available year round. ^JR",2017-04-09 12:04:38,0,0,0.0,1.0,0.0,0.0
"Hang in there, Maya. You should be gated in no time. ^JR",2017-04-09 12:03:26,0,1,0.167,0.833,0.0,-0.296
"That doesn't sound like the flyer friendly service we strive for, Tom. ^CC",2017-04-09 12:03:16,0,0,0.129,0.674,0.196,0.2709
"Connie, we're sorry to read about this predicament. Which flight are we speaking on? ^JR",2017-04-09 12:02:55,0,0,0.085,0.915,0.0,-0.0772
Thanks @ delta for my @ MarriottRewards Platinum and @ united Silver Status!,2017-04-09 12:02:38,0,4,0.0,0.572,0.428,0.7177
United Airlines: Allow Extra Time at Newark Airport https://shar.es/1QyIbE  via @ MichaelWTravels,2017-04-09 12:01:28,0,0,0.0,0.657,0.343,0.5719
The nugget dude has now been offered free nuggets for a year by T-Mobile and a free flight to any city with a Wendy's by United Airlines.,2017-04-09 12:00:52,0,2,0.0,0.691,0.309,0.8555
Actor Stewart Arnott played the role of the Captain of United Airlines Flight 232 & Flight Engineer of South African Airways Flight 295. pic.twitter.com/opnb2g9uoO,2017-04-09 12:00:18,7,18,0.0,0.802,0.198,0.6369
You used to have this capability. You've been in business a long time and as a million mile flier I know.,2017-04-09 11:59:51,0,0,0.0,1.0,0.0,0.0
"I mean I do to, but like, are there even 18M twitter users?",2017-04-09 11:59:08,0,4,0.0,0.755,0.245,0.5023
"We're sorry you're delayed, Jeremiah. Please let Customer Care know about this experience here: http://bit.ly/U46edh . ^CC",2017-04-09 11:58:53,0,0,0.155,0.58,0.266,0.5106
Boarded my @ united flight home. I hope I can get some sleep. # Cars3Event # travel... by # splashofdiva,2017-04-09 11:58:43,14,0,0.0,0.678,0.322,0.6908
We don't have the ability to ensure special meal request as of now. We are working to develop more options. ^JR,2017-04-09 11:56:17,0,0,0.078,0.713,0.21,0.5168
But you can't even order one ahead of time. Why not?,2017-04-09 11:54:06,0,0,0.0,1.0,0.0,0.0
@ united Anthony O. is the best. He titled himself our homie at the counter and upgraded me to pre check...,2017-04-09 11:53:37,0,0,0.0,0.72,0.28,0.7906
@ united your cust serv hit a new low on flight 1440. Over 1M miles and was told showing my 1K card to ask for a seat move was rude.,2017-04-09 11:52:16,0,0,0.16,0.752,0.088,-0.3182
"Thanks for this suggestion, Ally. We appreciate your thoughts, as it helps us gauge ways to better serve passenger's. ^JR",2017-04-09 11:51:48,0,0,0.0,0.59,0.41,0.8779
We appreciate your feedback. United has not scheduled any paid advertisement during the O’Reilly Factor since 2016. ^CC,2017-04-09 11:51:23,0,1,0.0,0.744,0.256,0.6705
United Airlines Opening Fully Automated Airport Screening Lanes http://bit.ly/2oIg66h # travel @ FuturistPioneerpic.twitter.com/gGiY1e3N3x,2017-04-09 11:49:55,5,1,0.0,0.781,0.219,0.4215
The # stroopwafel is my favorite part of flying! Like half the reason I'm a @ united frequent flyer!,2017-04-09 11:49:36,0,2,0.0,0.594,0.406,0.8353
"Hello Sara, we're sorry if this selection is not available. We know the importance of versatile meal options. ^JR",2017-04-09 11:49:34,0,0,0.063,0.817,0.12,0.296
@ united and @ flySFO can both suck it. That's why I always fly through Oakland.,2017-04-09 11:49:20,0,0,0.174,0.659,0.168,-0.0258
"We are working to get you in to a gate, Matthew. We apologize for the wait. ^CC",2017-04-09 11:49:11,0,0,0.0,0.915,0.085,0.1027
@ united It would be great if you offered food to buy in addition to the _early_ meal service between EWR & BOG in both directions.,2017-04-09 11:48:59,0,0,0.0,0.761,0.239,0.7845
i'll still support & BELIEVE IN HIM,2017-04-09 11:48:42,0,4,0.0,0.649,0.351,0.4019
"1653 first they said they were waiting for customs to open, but that was 47 minutes ago....",2017-04-09 11:48:05,0,0,0.0,1.0,0.0,0.0
@ united would never do this,2017-04-09 11:46:34,1,2,0.0,0.588,0.412,0.4215
@ united my son tried to get home for Christmas Eve never made it. Haven't seen him since Nov. Mood buster for sure,2017-04-09 11:46:22,0,0,0.0,0.797,0.203,0.6249
"What flight are you on, Matthew? Are you currently waiting for a gate? ^CC",2017-04-09 11:46:16,0,0,0.0,1.0,0.0,0.0
Finally my @ united flight is departing at 11:50. Original time was 10:10. In less than thrilled,2017-04-09 11:45:52,0,0,0.0,0.627,0.373,0.7732
We regret to hear we couldn't keep you connected. Please submit for a refund here: http://bit.ly/1qsn6d7 . ^CC,2017-04-09 11:45:14,0,0,0.147,0.733,0.12,-0.128
if you want to keep me as a customer you will reach out to me.,2017-04-09 11:44:36,0,0,0.0,0.833,0.167,0.1027
"Hey Matt, is everything okay? Which flight are you waiting on? ^JR",2017-04-09 11:44:35,0,0,0.0,0.83,0.17,0.3094
Every time I fly united we end up stuck on the runway for OVER AN HOUR because of over booked the space you had in your terminal!,2017-04-09 11:44:24,0,0,0.069,0.825,0.106,0.2714
you reached out to me telling me that you were concerned. I don't need to talk to your customer care team ha what a joke.,2017-04-09 11:44:16,0,0,0.0,0.674,0.326,0.802
That's great to read. Thanks for getting back to us. ^JR,2017-04-09 11:43:58,0,0,0.0,0.563,0.438,0.7906
Thanks @ united for the tour of all LAX runways. Spent almost as much time taxiing as we did flying. Terrible.,2017-04-09 11:43:09,0,0,0.12,0.659,0.221,0.3818
Beautiful blue skies and tails! Thanks for sharing. ^SV,2017-04-09 11:42:48,0,0,0.0,0.378,0.622,0.8718
@ united Help has arrived!! Yay!!,2017-04-09 11:42:47,0,0,0.0,0.166,0.834,0.877
"For all compensation matters, please reach out to our Customer Care team http://bit.ly/U46edh . ^TY",2017-04-09 11:42:36,0,0,0.0,0.565,0.435,0.6908
Thats more then I got from @ united for a 15 hour delay a few years back they offered a food voucher I could not use in next airport,2017-04-09 11:42:30,0,0,0.088,0.805,0.107,0.128
"As well, some levels of Premier members receive upgrade certificates that can be applied towards travel. ^SV",2017-04-09 11:42:27,0,0,0.0,0.884,0.116,0.2732
So close yer so far ...anyone ou there??? TAXI? Sitting near gates 4 EVER! @ CVGairport @ United pic.twitter.com/hiBnxI7ylY,2017-04-09 11:42:24,0,0,0.0,0.787,0.213,0.6189
@ united my second not so great experience w/u guys delays with no explanation,2017-04-09 11:42:11,0,0,0.331,0.523,0.146,-0.5482
"You're welcome, Cathy. Your safety is our top priority. ^CC",2017-04-09 11:42:09,0,0,0.0,0.479,0.521,0.765
We do offer complimentary upgrades to our Premier members on certain flights: http://bit.ly/10XxkVa . ^SV,2017-04-09 11:42:08,0,0,0.0,0.706,0.294,0.6124
"Looking forward to hearing about this on your next album. ""Track 12 - Flying United on my BDay"". # gold",2017-04-09 11:42:00,0,1,0.0,0.859,0.141,0.4215
"Ouch, Matthew. That isn't what we like to hear. Let us know how we can help. ^CC",2017-04-09 11:41:33,0,1,0.107,0.757,0.136,0.1506
@ netflix Really? Can't do a simple lookup to determine that @ united club shared IP address isn't an unblocker?,2017-04-09 11:41:31,0,0,0.0,0.73,0.27,0.6767
I personally don't have experience with upgrades on Delta. May I ask how frequent of a traveler are you? ^SV,2017-04-09 11:41:10,0,0,0.0,1.0,0.0,0.0
@ Delta you still coming for @ united or too busy with your own operational mess?!?!,2017-04-09 11:40:59,0,0,0.137,0.658,0.205,0.3058
"Hey, we're happy to discuss this over DM. Please send us her flight details. ^JRhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-09 11:40:23,0,0,0.0,0.684,0.316,0.7184
United Airlines To Ban Leggings From Flights http://tradeflights.com/united-airlines-to-ban-leggings-from-flights/ …pic.twitter.com/t06wB10Y0L,2017-04-09 11:40:00,0,0,0.316,0.439,0.246,-0.2023
United Airlines To Ban Leggings From Flights http://tradeflights.com/united-airlines-to-ban-leggings-from-flights/ …pic.twitter.com/PoyOlYnGzi,2017-04-09 11:39:50,0,0,0.316,0.439,0.246,-0.2023
And now we're stuck in SFO airport for 8 hours because we can't get another flight from another airline per customer service.,2017-04-09 11:39:23,0,0,0.091,0.909,0.0,-0.25
My baby is hungry af,2017-04-09 11:38:36,0,4,0.0,1.0,0.0,0.0
"Thanks @ united for choosing to wait for safe conditions. It may have pushed us back several hours, but only for the best service.",2017-04-09 11:38:26,0,0,0.0,0.621,0.379,0.891
"I do not, but a lot of folks in line do. Only one person helped in the non-premier line in the last 30 minutes. Line of 40+ waiting.",2017-04-09 11:38:06,0,0,0.0,1.0,0.0,0.0
I seem to recall a time when you used it to ponder whether people work out AND listen to podcasts AT THE SAME TIME.,2017-04-09 11:37:31,0,0,0.0,1.0,0.0,0.0
@ united airlines has to be the worst airline ever.,2017-04-09 11:36:38,0,0,0.295,0.504,0.201,-0.3182
"Hey @ united. When my wife can't breastfeed our baby in your microseats, maybe let her in the back. Rather than send her to the tiny bathtoom",2017-04-09 11:35:16,1,23,0.0,0.899,0.101,0.4215
"Hello Joshua, do you need rebooking assistance at this time? ^JR",2017-04-09 11:35:08,0,0,0.0,1.0,0.0,0.0
"$472 r/t - Baltimore (BWI) to Antigua, Antigua and Barbuda (ANU): https://goo.gl/o0B3dF  | @ United @ BWI_Airportpic.twitter.com/P2EFtAt4oi",2017-04-09 11:34:59,0,0,0.0,0.811,0.189,0.4215
Are you # donewithDelta? Check this out from @ united: http://bit.ly/1gPeGXN . And they have stroopwafel. Start of something beautiful! https://twitter.com/VickyWilkins1/status/851127707375214592 …,2017-04-09 11:34:56,0,1,0.0,0.696,0.304,0.7901
Cheers!!,2017-04-09 11:34:46,0,0,0.0,0.0,1.0,0.5696
"Paul, you shouldn't have a problem shopping in Duty Free, as long as you're not exiting through security. ^JR",2017-04-09 11:34:33,0,0,0.09,0.664,0.246,0.5457
Flight Tracker for United Airlines (Travel) http://bit.ly/2oeRDCq # apps # ios # featured # new # games # rt # indiedev # gamedevpic.twitter.com/y9Jiy8l7cI,2017-04-09 11:33:14,0,0,0.0,0.833,0.167,0.4215
"You're welcome, AJ. We're happy you enjoyed the trip. ^JR",2017-04-09 11:33:11,0,1,0.0,0.412,0.588,0.875
"Landed in Houston 30 minutes early. You go, @ united, you go.",2017-04-09 11:33:05,0,2,0.0,0.781,0.219,0.4215
@ united I'm traveling first class cross-country this week and apparently vegetarian meals are not even an option? Flight 291. # notfirstclass,2017-04-09 11:32:52,0,0,0.0,0.872,0.128,0.4215
How easy is it to qualify for upgrades as opposed to on @ delta,2017-04-09 11:32:21,0,0,0.0,0.805,0.195,0.4404
"Okay, we're here if you need anything, Leslie. ^JR",2017-04-09 11:32:18,0,0,0.0,0.808,0.192,0.2263
Lmao geesh I need it,2017-04-09 11:32:12,1,1,0.0,0.435,0.565,0.5994
how concerning ? Do you plan on compensating me in some way. if not you telling me it's very concerning really means very little.,2017-04-09 11:31:18,0,0,0.0,1.0,0.0,0.0
# Denver to # LasVegas and vice versa for $95 R/T nonstop [ @ United] http://bit.ly/2nuPhlY,2017-04-09 11:30:27,4,1,0.0,1.0,0.0,0.0
probably not. They didn't tell me why I needed to get in this line. Think they're rebooking me,2017-04-09 11:30:15,0,0,0.0,1.0,0.0,0.0
"""Friendly skies"" MY ASS! @ united is the worst. One rude staff member after another with no sympathy for our experience.",2017-04-09 11:30:11,0,1,0.391,0.368,0.241,-0.745
Competition between @ AmericanAir and @ United ramps up as both expand service at Chicago O’Hare International Airport http://bit.ly/2o6owTv pic.twitter.com/1f1WAICFjE,2017-04-09 11:30:03,0,0,0.0,0.746,0.254,0.6249
Early Sunday collection from heathrow_airport T2 off an arrival from New York with @ united… https://www.instagram.com/p/BSrLkLbAQdR/,2017-04-09 11:29:49,0,0,0.0,1.0,0.0,0.0
@ united Plane delay in Denver. Understandable. Only 1 person helping the 40+ that will miss connections is not understandable. # SendHelp,2017-04-09 11:29:25,0,0,0.163,0.628,0.209,0.2732
It sure appears that the only incentive for @ united is to get more of a passenger's $$ for Econ Plus -once accomplished nothing else matters,2017-04-09 11:29:23,1,1,0.035,0.621,0.343,0.8565
What help are you needing? Is this something we can advise over Social Media? ^JR,2017-04-09 11:29:22,0,0,0.0,0.821,0.179,0.4696
There's nothing like someone who stays on their grind. Cheers. ^JR,2017-04-09 11:28:42,0,0,0.148,0.633,0.218,0.2477
now at 20 minutes. Line has moved one person,2017-04-09 11:28:23,0,1,0.0,1.0,0.0,0.0
"@ DJMarcusLee We're concerned to hear this, Marcus. Can we assist you with anything? ^MD",2017-04-09 11:28:09,0,0,0.0,1.0,0.0,0.0
@ United - traveling back to US tomorrow from Dublin. Can I shop in Duty Free in Newark?,2017-04-09 11:28:07,0,0,0.0,0.681,0.319,0.7269
"Leslie, someone should be with you shortly. We regret the wait. ^JR",2017-04-09 11:27:41,0,0,0.203,0.797,0.0,-0.4215
"Que locura esa de United Airlines, Google, Microsoft, Amazon y todas esas corporaciones ayudando a que le den RT al chamo de Wendy's jajajaj",2017-04-09 11:24:57,0,0,0.0,0.816,0.184,0.5423
"So tell me Kyle, "" What type of airport Shuttle is this and can we get some coffee?"" Dry Pancakes like a Psychopath.",2017-04-09 11:22:39,0,0,0.0,0.889,0.111,0.3612
UA 896 heavy arriving from HKG over the West Loop. # unitedairlines # beingunited # avgeekpic.twitter.com/yZPEJTNKRu,2017-04-09 11:20:42,0,10,0.0,1.0,0.0,0.0
Can i get a free flight @ united ? If i get 18 million likes? Lol,2017-04-09 11:19:53,0,0,0.0,0.367,0.633,0.9013
Back to the grind # travelingwhileblack # unitedairlines # businessclass @United Airlines Term C… https://www.instagram.com/p/BSrKHqpAgxO/,2017-04-09 11:17:08,0,0,0.0,1.0,0.0,0.0
"Law/Karma, stick to GOOD & the universe will hand YOU GOOD! It's fun it's not hurting a single person! We # unitedAIRLINES for once for Good!",2017-04-09 11:16:21,0,1,0.0,0.462,0.538,0.9628
everyone is rooting for him,2017-04-09 11:14:50,0,0,0.0,1.0,0.0,0.0
I'm saying tho,2017-04-09 11:11:11,1,1,0.0,1.0,0.0,0.0
That's how they get you back on their planes. It is a delta trademark United airlines does it as well.,2017-04-09 11:10:55,0,0,0.0,0.776,0.224,0.5994
wtf omg,2017-04-09 11:10:39,0,0,0.792,0.208,0.0,-0.5859
"EWR-CLE with United (@United Airlines Flight UA1898 in Newark, NJ) https://www.swarmapp.com/c/9fxugbr6gsK",2017-04-09 11:10:23,0,0,0.0,0.781,0.219,0.4215
Let's here their response.,2017-04-09 11:10:10,0,2,0.0,1.0,0.0,0.0
"@ AirComplaints @ United Flight 6322 DC 2 Atl@1am 16yo girl asks if plane is safe, FA Jamie M has her removed from plane! Who hired her",2017-04-09 11:09:15,0,5,0.0,0.778,0.222,0.7177
When is this lunacy going to stop? Shameful that you employ someone like Jamie M. Then Jamie M announces she's being removed because of ?,2017-04-09 11:08:39,0,3,0.204,0.708,0.088,-0.504
@ united Can't wait to be on board for the first time on United . Paris sounds amazing . Best Airline in the US . Keep up the great work,2017-04-09 11:08:23,0,0,0.0,0.543,0.457,0.9565
"Girl is with her mom, another 16yo and her mom and Jamie M made them all leave at 1AM. TSA agents said they were embarrassed to remove them",2017-04-09 11:07:54,0,3,0.129,0.871,0.0,-0.4019
"So why does it happen? If all @ united felt it ""wasn't in [your] best interest to lie to [your] passengers"" you'd have far fewer complaints",2017-04-09 11:07:43,0,0,0.185,0.639,0.176,-0.069
Really disappointed with my @ united flight. Paid $8 for wifi but didn't get to use it at all.,2017-04-09 11:06:44,0,0,0.109,0.796,0.095,-0.0763
@ united You really have to look at how you treat people who pay for Economy Plus. Relegating people to Zone 5 negates the incentive.,2017-04-09 11:06:03,0,0,0.049,0.669,0.282,0.765
"@ United New low for an airline Flight 6322 DC 2 Atl@1am 16yo girl asks is plane safe, FA Jamie M has her removed from plane @ AirComplaints",2017-04-09 11:05:49,9,9,0.073,0.729,0.198,0.5574
Have a wonderful time Wendy. ^SV,2017-04-09 11:04:25,0,1,0.0,0.519,0.481,0.5719
"Hello Dave, can you give us more details on what happened? ^MD",2017-04-09 11:04:13,0,1,0.0,1.0,0.0,0.0
@ united can't win with you guys today. Landed over 1/2 hr ago..no gate. Still loading plane at our gate.,2017-04-09 11:03:02,0,0,0.134,0.743,0.122,-0.0701
"(blushing) We'll see your poke and wink and raise you a friendly smile and a stroopwafel. We're glad to have you, Vicky. ^TY",2017-04-09 11:02:21,0,0,0.0,0.674,0.326,0.8271
