text,date,retweets,favorites,negative,neutral,positive,compound
Special thanks to the ladies @ united club at PHX. They worked simultaneously on 2 computers to get me rebooked on American and home.,2017-04-08 12:44:41,0,1,0.0,0.693,0.307,0.8126
"Issues with service we can report, and note with management. If you'd like to do so, please DM us more details. ^JR https://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-08 12:44:41,0,0,0.0,0.793,0.207,0.6696
"If you're thinking of paying for an upgrade, know that not all offers are made equal https://www.pointsfitness.com/uniteds-upsell-offers-at-initial-purchase-vs-after-processing/ … # unitedairlines # avgeek # travel",2017-04-08 12:44:39,1,1,0.0,1.0,0.0,0.0
"Sounds like you're having a great Saturday, JoEllen. ^CC",2017-04-08 12:43:51,0,0,0.0,0.476,0.524,0.765
Please DM your file information if you need further assistance with updates on this claim. ^SV https://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-08 12:43:32,0,0,0.0,0.874,0.126,0.3182
Yeah I am lol. They were flying on a pass! I've flown on employee passes before. There's a dress code. You fly free you follow rules.,2017-04-08 12:43:21,0,0,0.0,0.699,0.301,0.8221
Thank you so much for all the kind words. It's been a pleasure having you today. ^SV,2017-04-08 12:43:19,0,0,0.0,0.575,0.425,0.8625
@ carterjwm @ Wendys OMG GOOD LUCK!!! IM EXCITED FOR U!!,2017-04-08 12:42:58,0,0,0.0,0.34,0.66,0.913
"Cashed all my saved karma points. In PHX switched flights, terminals and carriers in 15 minutes w/ help from @ united and @ asktsa",2017-04-08 12:42:35,0,1,0.0,0.696,0.304,0.8074
# ThingsMoreTrustedThanTrump United Airlines luggage handlers,2017-04-08 12:41:54,0,1,0.0,0.588,0.412,0.4215
How about giving free flights to humanitarian aid workers who do a vital job for people in extremely dire conditions?,2017-04-08 12:40:37,0,0,0.126,0.573,0.302,0.5584
Have you been assisted? ^CC,2017-04-08 12:40:09,0,0,0.0,1.0,0.0,0.0
in 15 minutes? You guys are just money hungry vultures. Stop responding to me u guys are trash,2017-04-08 12:40:03,0,0,0.231,0.769,0.0,-0.5423
. @ united any way you can hold the IAD to FCO flight until our very delayed connection gets there from ROC?,2017-04-08 12:40:00,0,1,0.095,0.783,0.122,0.1548
Yaassss Hallie!!! My dad works for united airlines so if y'all need tickets please hmu!!! I Seriously want to spend time with you and Nathan https://twitter.com/hallieaiono/status/850792679961120768 …,2017-04-08 12:39:56,0,0,0.056,0.694,0.25,0.7067
You can't *possibly* be defending United?,2017-04-08 12:39:09,0,34,0.0,0.641,0.359,0.4215
Ticket prices do fluctuate regularly. ^CC,2017-04-08 12:39:08,0,0,0.0,1.0,0.0,0.0
When I tell you @ united is the biggest piece of shit airline on this planet I mean it. Better off swimming across the ocean yourself,2017-04-08 12:38:38,0,0,0.123,0.683,0.195,0.2732
Rolling my eyes about your leggings tweet lol.,2017-04-08 12:38:35,0,4,0.0,0.714,0.286,0.4215
so after agreeing to pay the 149 per ticket price I called back with my card info and they said the ticket price went up to 229 WTF,2017-04-08 12:37:47,0,0,0.182,0.736,0.082,-0.5031
???,2017-04-08 12:37:13,0,1,0.0,1.0,0.0,0.0
"Would have stopped to chat, but was headed to SWAH to visit...",2017-04-08 12:37:11,0,1,0.116,0.884,0.0,-0.1154
"Props to @ united's staffer Chris S. at # RDM: Very # helpful and # understanding, sorted out the mess created by that postponed flight. # travel",2017-04-08 12:36:36,0,0,0.157,0.657,0.186,0.2006
,2017-04-08 12:36:10,0,1,0.0,1.0,0.0,0.0
"If you genuinely want to try making this trip better for us, please do.",2017-04-08 12:35:22,0,0,0.0,0.629,0.371,0.6705
united idk who you is but you're so thirsty for that promo omg no,2017-04-08 12:34:53,0,0,0.237,0.651,0.112,-0.2732
We had awful service en route to our honeymoon & awful service coming back. We have a 4 hr layover in IAH-> SMF.,2017-04-08 12:34:22,0,0,0.25,0.75,0.0,-0.7184
Hahahaha united is getting in on it,2017-04-08 12:33:43,0,0,0.0,0.682,0.318,0.4215
"I've seen 6 787's today. I've seen 1 @ KLM, 1 @ united, 1 @ AmericanAir, 1 norweigian, 1 @ britishairways & 1 @ VirginAtlantic",2017-04-08 12:33:02,0,2,0.0,0.797,0.203,0.4215
Is that United Airlines by any chance?,2017-04-08 12:32:41,0,0,0.0,0.51,0.49,0.5859
We're sorry you feel no action was taken. That doesn't mean we're not here to help where we can. ^JR,2017-04-08 12:32:25,0,0,0.253,0.747,0.0,-0.5801
I have two broken guitars to attaest to that. The only thing worse than their customer service is their customer service,2017-04-08 12:31:05,0,2,0.256,0.744,0.0,-0.7351
. @ United and @ Aeromexico announced new U.S. routes this spring and summer. # globility http://bit.ly/2nXwn3Y pic.twitter.com/pl3xo0wSX9,2017-04-08 12:30:02,0,1,0.0,0.811,0.189,0.4215
"@ united your IAD baggage handling needs to get its head out of its a**. Landed on 919 from LHR an HOUR ago. No bags. 947, 53, all have",2017-04-08 12:29:03,0,0,0.071,0.839,0.09,0.1531
"Glad you've received your bags. We value your input on the internet fees. The fee is set by the provider, Gogo. ^CC",2017-04-08 12:28:54,0,0,0.0,0.787,0.213,0.6597
I was all over it like a rash,2017-04-08 12:28:07,0,0,0.293,0.435,0.272,-0.0516
Did you catch her name by chance? I'd love to pass your compliments along. ^SV,2017-04-08 12:27:55,0,1,0.0,0.574,0.426,0.836
Thanks for letting us know. Rest assured Customer Care will work to get back to you as soon as possible. ^EB,2017-04-08 12:27:51,0,0,0.0,0.677,0.323,0.8225
"We regret to hear this, Denise. Please submit for a refund of the baggage fees here: http://bit.ly/1qsn6d7 . ^CC",2017-04-08 12:27:48,0,0,0.139,0.746,0.114,-0.128
"Ben, we appreciate your feedback. We'll be sure to note these concerns, and hopefully it becomes less difficult. ^JR",2017-04-08 12:27:33,0,1,0.089,0.602,0.309,0.6697
No you're not. I complained before to your Twitter and it literally accomplished nothing. You said before you'd address it & you did not.,2017-04-08 12:27:01,0,0,0.083,0.721,0.196,0.4512
Sure but what do bags have to do with the internet charge ?,2017-04-08 12:26:47,0,0,0.0,0.87,0.13,0.1655
"Hello Adam, you can check out our status match program here:http://bit.ly/KGL2tu . ^JR",2017-04-08 12:26:31,0,0,0.0,1.0,0.0,0.0
They aired me,2017-04-08 12:26:28,0,0,0.0,1.0,0.0,0.0
@ united @ gregkatsoulis Portland to D.C. And then on to Boston. Flight crew was great too!,2017-04-08 12:26:22,0,0,0.0,0.644,0.356,0.8016
"Hey Katie, did you need help with anything? We're here if you need us. ^JR",2017-04-08 12:25:36,0,0,0.0,0.838,0.162,0.4019
Yes but everything like the APP it's required. It's not a customer first policy or decision or design,2017-04-08 12:25:34,0,0,0.0,0.746,0.254,0.6249
Did I spot you toiling in Monea earlier?,2017-04-08 12:25:31,0,1,0.0,1.0,0.0,0.0
"We're sorry it's a challenge. You don't have to login to book, it's an easier method of keeping track of mileage accrual. ^JR",2017-04-08 12:24:15,0,0,0.053,0.779,0.168,0.4215
Yes. With United. Looks like today they may have found it. Also lost $3500 to land package people. United refusing to cover. Saga continues.,2017-04-08 12:23:15,0,0,0.148,0.533,0.32,0.7003
I also blame @ united because I bought tickets through them but I guess they are the same?,2017-04-08 12:22:56,0,1,0.109,0.769,0.122,0.0516
@ united @ jlpatterson78 finally received but only after tweet. Only way to get a response!,2017-04-08 12:22:50,0,0,0.0,0.846,0.154,0.2942
"Hello Tara, there's a few ways to earn miles. Take a look here:http://bit.ly/1NiFYdv . ^JR",2017-04-08 12:22:48,0,0,0.0,1.0,0.0,0.0
We appreciate your opinion. We're always open to the feedback of those who travel with us. ^JR,2017-04-08 12:21:34,0,0,0.0,0.856,0.144,0.4019
We regret to hear about this experience. Please DM us more details. ^CC,2017-04-08 12:20:33,1,0,0.174,0.683,0.143,-0.128
"You should raise the bar to your partners like Mesa and Skywest, service is more like a low cost airline than United. Shameful.",2017-04-08 12:19:30,0,0,0.184,0.56,0.257,0.3008
"Christina, we're glad you discovered something new. Thanks for making the best of the situation. ^JR",2017-04-08 12:19:16,0,1,0.0,0.563,0.437,0.8779
"A man just walked back from the @ United desk saying, ""Wow! Sorry for inconveniencing you with my business!""",2017-04-08 12:18:51,0,1,0.066,0.762,0.172,0.4738
United # Airlines # flight 547 grounded at Pearson # Airport due to security breach - Globalnews.ca :http://fat.ly/1qo0o,2017-04-08 12:18:40,2,0,0.0,0.698,0.302,0.6369
# united has status matches while # american has status challenges. Good luck on whatever you choose! # deltameltdown,2017-04-08 12:18:39,0,1,0.0,0.538,0.462,0.8516
"Looks like file reference email was in spam email. quoted 5-7 bus. days for response, guess I have to wait until 4/14 to book ticket...",2017-04-08 12:16:51,0,0,0.093,0.815,0.093,0.0
You're welcome. Please do not hesitate to reach out if you have any further questions that come up. ^EB,2017-04-08 12:16:45,0,1,0.046,0.647,0.307,0.7219
Sad!,2017-04-08 12:15:32,0,0,1.0,0.0,0.0,-0.5255
There is no row 13,2017-04-08 12:15:25,0,0,0.355,0.645,0.0,-0.296
@ united stop making me use my mileage plus #to login. Is impossible to remember and if just makes say I hate united in my head # badfeeling,2017-04-08 12:14:38,0,0,0.182,0.646,0.172,-0.0772
"You're welcome, Miriam. Thanks for giving us a chance to help. ^JR",2017-04-08 12:14:09,0,0,0.0,0.316,0.684,0.9001
@ united I am 180 miles short on a 1k status match - I would like to keep flying United - please help!!,2017-04-08 12:14:06,0,0,0.0,0.467,0.533,0.9133
@ united @ AmericanAir what's the status match deals y'all have for @ Delta diamond members? Really unhappy with today.......,2017-04-08 12:13:17,0,0,0.139,0.628,0.233,0.2748
"Thanks -- I tried with a different United Twitter person. It's fine; I appreciate it, though.",2017-04-08 12:13:17,0,0,0.0,0.469,0.531,0.8481
"Now flying home on @ United from honeymoon. The employees are still angry, evidently. # whatonearth",2017-04-08 12:13:15,0,0,0.182,0.663,0.155,-0.128
We don't take your loyalty for granted. Passenger's like yourself make the job worth it. ^JR,2017-04-08 12:12:52,0,0,0.134,0.565,0.301,0.3716
You can manage your reservations on http://United.com  ^CC,2017-04-08 12:12:17,0,1,0.0,1.0,0.0,0.0
We understand your frustration. We appreciate your patience in the Customer Care process. ^CC,2017-04-08 12:11:49,0,0,0.155,0.55,0.295,0.4215
I regret to see the stress currently in your travels. Is your delayed baggage filed with United or Delta? ^SV,2017-04-08 12:11:02,0,0,0.296,0.593,0.111,-0.5719
Question: what wld u expect from @ united if a biz seat were purchased+ u were given economy- middle seat- on 10 hour flt? # customerservice,2017-04-08 12:10:52,0,0,0.0,0.877,0.123,0.4215
"I am flying Newark to Delhi tomorrow on UA 82, hope you can make up for it!",2017-04-08 12:10:26,0,0,0.0,0.825,0.175,0.4926
OK. Have you a site link as I've just come across same day change? We've 5 tickets & just wanted to see a ballpark cost,2017-04-08 12:09:42,0,0,0.0,0.872,0.128,0.4466
"that word ""potential"" is some potential bullshit",2017-04-08 12:09:35,0,0,0.388,0.612,0.0,-0.5859
"Miriam, what do you need checked? Maybe we can help. ^JR",2017-04-08 12:09:24,0,0,0.0,0.787,0.213,0.4019
when my flight was delayed 2 hrs for NO REASON not weather or any of it. You guys dont know how to retain customers for YOUR mess up,2017-04-08 12:09:10,0,0,0.234,0.766,0.0,-0.7456
". @ united a little leggings hiccup doesn't seem so bad now, does it? @ delta",2017-04-08 12:09:07,0,1,0.26,0.578,0.162,-0.4002
It does take time for Customer Care to fully review each claim. They will decide on potential compensation. ^CC,2017-04-08 12:09:07,0,0,0.0,0.849,0.151,0.4939
"Seth, we're glad you were reunited with your laptop. Make sure to hold it in safe keeping moving forward. ^JR",2017-04-08 12:08:52,0,1,0.0,0.675,0.325,0.802
"Like many other airlines, there are situations in which we overbook to combat no-shows. ^NJ",2017-04-08 12:08:14,2,1,0.134,0.726,0.14,0.0258
I'm told that's going to take 7-10 business days to be compensated and you guys can't even confirm that I will get money back,2017-04-08 12:07:52,0,0,0.0,1.0,0.0,0.0
"Pj, we know that must have come as a disappointment. We try our best to honor seating, but it is subject to change. ^JR",2017-04-08 12:07:50,0,0,0.08,0.745,0.175,0.3716
"I'll be looking for a refund of biz class ticket, of course since itin clearly shows that I paid for it. Then a 1st class ticket",2017-04-08 12:07:49,0,0,0.0,0.891,0.109,0.4019
"We're disheartened to hear this, Dave. Was this over the phone? ^NJ",2017-04-08 12:07:36,0,0,0.225,0.775,0.0,-0.4939
How about you improve your customer service first?,2017-04-08 12:07:09,0,0,0.0,0.707,0.293,0.4404
Our Customer Care team does have a response time of 7-10 business days. Thank you for your patience. ^EBhttps://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-08 12:06:44,0,0,0.0,0.737,0.263,0.6908
"Ravi, let us in on the secret. We promise we won't tell. ^JR",2017-04-08 12:06:40,0,0,0.0,0.839,0.161,0.3182
@ united why should I fly with you? Can't even respond to a simple customer service inquiry?,2017-04-08 12:05:35,0,0,0.0,0.804,0.196,0.4871
Most of our tickets would have a change fee plus any difference in fare to change your flight. ^CC,2017-04-08 12:05:26,0,1,0.0,1.0,0.0,0.0
"@ united Flying over 2 million miles and 1K for 20 years, I had to pony up $3000 to keep status. Not great customer service nor loyalty",2017-04-08 12:05:19,0,0,0.093,0.683,0.224,0.6187
@ united please DM me to discuss my customer service inquiry. I fly united religiously and deserve a response to my inquiry # disappointed,2017-04-08 12:05:01,0,0,0.115,0.593,0.293,0.5859
"Hi, Hazel. If you have submitted a Customer Care form, you should receive an email with the file reference number. ^EB",2017-04-08 12:04:51,0,0,0.0,0.8,0.2,0.5423
"We're disappointed to hear that, Melissa. What flight are you waiting for? ^NJ",2017-04-08 12:04:42,0,0,0.205,0.795,0.0,-0.4767
OMG @ united https://twitter.com/united/status/850531807779057664 …,2017-04-08 12:04:40,0,1,0.0,0.417,0.583,0.4215
@ united # ua925 # inflightwifi performance not so stellar despite having only 26 # connected devices. # PaxEx # avgeek # wifi 1st world problem!?pic.twitter.com/ycHH0knwSb,2017-04-08 12:04:09,0,0,0.0,0.853,0.147,0.4753
Hi @ united have you a cost for changing rtn dates or a link for your website? Thanks in advance,2017-04-08 12:03:47,0,0,0.0,0.725,0.275,0.6908
"@ united you refuse to allow customer service inquiries via phone, refer customers to online email system, but zero timely email response?",2017-04-08 12:03:45,0,0,0.07,0.784,0.146,0.1901
Thanks for the update. appreciate the reply.,2017-04-08 12:02:43,0,0,0.0,0.472,0.528,0.6808
"@ united I called to get a new voucher, & was forwarded to the online inquiries at http://united.com , of course have heard NO RESPONSE",2017-04-08 12:01:37,0,0,0.124,0.758,0.118,-0.0343
"@ united I was given a $50 voucher for dealing with an emergency landing flight, went to use it this week, and it was 3 days expired",2017-04-08 12:00:56,0,0,0.098,0.795,0.106,0.0516
lol @ RichardBlais you can keep those omelettes,2017-04-08 12:00:25,0,0,0.0,0.682,0.318,0.4215
"@ united I was refused a cal reference number, and received zero confirmation that my email inquiry was received. Very frustrated.",2017-04-08 12:00:05,0,0,0.246,0.584,0.171,-0.4201
"What flight are you on today, Karla? ^CC",2017-04-08 11:59:56,0,0,0.0,1.0,0.0,0.0
"Hello Ned, what's going on? Please elaborate on this tweet. ^JRhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-08 11:59:36,0,0,0.0,0.79,0.21,0.3939
"We're disheartened to hear you're not having a flyer friendly experience, Wayne. Please let us know how we can help. ^CC",2017-04-08 11:59:27,0,0,0.217,0.596,0.186,-0.2091
"@ united I called about a customer service issue last week, was forwarded to the online email system, three days later, no response.",2017-04-08 11:59:22,0,0,0.096,0.783,0.122,0.1531
# AmericanAirlines was so much nicer to fly than # UnitedAirlines,2017-04-08 11:59:19,0,1,0.0,0.716,0.284,0.4902
"Nice, welcome to Houston. Enjoy your visit. ^JR",2017-04-08 11:59:02,0,0,0.0,0.357,0.643,0.8402
"Darryl, we're sorry you've been kept waiting. We look forward to having you gated shortly. ^JR",2017-04-08 11:58:29,0,0,0.08,0.92,0.0,-0.0772
. @ Delta really eff'd up today. @ AmericanAir @ united flying on time making Delta look stupid.,2017-04-08 11:58:24,0,0,0.187,0.659,0.154,-0.1531
How does it take @ united phone agents so long to check things? Do they need to upgrade their internet connection?,2017-04-08 11:58:05,0,1,0.0,0.857,0.143,0.4871
@ LouiseMensch @ TheRickWilson @ 20committee @ th3j35t3r Let's break from treason for a minute for some real fun!,2017-04-08 11:57:55,0,0,0.157,0.649,0.194,0.1759
"We appreciate your feedback, Harry. Have you gotten your bags? ^CC",2017-04-08 11:56:54,0,0,0.0,0.787,0.213,0.4019
"Thanks @ united for randomly changing me to a middle seat on a 5 hour flight. Glad I've had ""Aisle preferred"" as a preference for years.",2017-04-08 11:56:51,0,1,0.0,0.674,0.326,0.8271
"Hi, Roger. Do you have the latest version of our app downloaded? ^EB",2017-04-08 11:55:50,0,0,0.0,1.0,0.0,0.0
Thank you good people @ united for taking care of my computer after I left it on the plane. Thanks for not stealing it! https://twitter.com/HithaHerzog/status/850774774523482112 …,2017-04-08 11:55:50,0,11,0.0,0.491,0.509,0.9484
"Hello Alex, if you picked up a passenger's items on your flight, please turn it in to our airport staff. ^JR",2017-04-08 11:55:42,0,0,0.0,0.892,0.108,0.3182
# UnitedAirlines I just found your secret # number13 # superstition pic.twitter.com/kUpXd1M6Uu,2017-04-08 11:55:22,0,1,0.0,1.0,0.0,0.0
Appreciate the heads up. I will have someone take a look at that. ^SV,2017-04-08 11:55:11,0,0,0.0,0.803,0.197,0.4019
Looks far nicer than my united airlines trip back.,2017-04-08 11:54:15,0,1,0.0,0.551,0.449,0.6908
United Airlines' @Black Women's Expo VIP Lounge w/Marcus Freeman baker extraordinaire Signature Sweets Factory @ weareunited # shematterspic.twitter.com/h3GbmMIykQ,2017-04-08 11:52:07,0,2,0.0,0.485,0.515,0.9141
Lol I hope he gets to 17 million and fails to get the rest.,2017-04-08 11:51:44,0,1,0.151,0.541,0.308,0.4404
"Three Social Media Trends in Customer Care # url A story about United Airlines and leggings recently went April 8, 2017 Cool Tech!!!",2017-04-08 11:51:28,0,0,0.0,0.662,0.338,0.8472
Anyone in Fargo that can fly the letter to Houston? We're stuck at the Marriott till it gets here.,2017-04-08 11:50:15,0,0,0.1,0.9,0.0,-0.25
"@ united I've been trying to upload mar cert to change name on tic for over a year now. Won't accept anything, file is not larger than 1",2017-04-08 11:50:02,0,0,0.078,0.822,0.1,0.1571
could be worse... it could be @ united not that you'd be stupid enough to actually fly United lol,2017-04-08 11:49:51,0,0,0.132,0.543,0.326,0.6124
it's not that deep,2017-04-08 11:48:25,0,0,0.0,1.0,0.0,0.0
Props to @ united for having the best informational video I've ever seen,2017-04-08 11:47:47,0,2,0.0,0.588,0.412,0.7906
Actually it could have worked out if unitedwifi had worked but both iPad and iPhone displayed this...pic.twitter.com/DzXASq9xtn,2017-04-08 11:47:37,1,2,0.0,1.0,0.0,0.0
"Yes, we are seeing UA420 is the aircraft you are now waiting on. I'm not seeing any other flights with availability. ^EB",2017-04-08 11:46:45,0,0,0.0,0.886,0.114,0.4019
@ Delta you have to be the worst company operating in America. Ruined vacation. @ united @ AmericanAir @ SouthwestAir I wish we had booked w you,2017-04-08 11:45:35,1,1,0.242,0.572,0.185,-0.4019
UNITED AIRLINES GUAM MARATHONStart time # unitedairline # guammarathon # guam… https://www.instagram.com/p/BSookx9DNd5/,2017-04-08 11:45:32,0,0,0.0,0.694,0.306,0.5473
"now we're being told that they're giving up on our original plane, and we're waiting for one from Denver. obviously not ATC. other options?",2017-04-08 11:44:53,0,0,0.0,0.824,0.176,0.5719
"Hi Robert. We're seeing a possible delay due to strong winds in BOS, but we'll have you wheels-up as soon as we can. ^EB",2017-04-08 11:44:34,0,0,0.067,0.847,0.087,0.128
United # Airlines # Flight 547 held at Pearson # airport for US Customs probe - from @ CBC :http://fat.ly/1qo0k,2017-04-08 11:43:39,0,0,0.0,0.833,0.167,0.4215
"We're looking forward to it, Dalton! ^CC",2017-04-08 11:42:49,0,0,0.0,1.0,0.0,0.0
Would you be able to DM us with your confirmation number and MileagePlus information? Thanks: ^NJhttps://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-08 11:40:46,0,0,0.0,0.754,0.246,0.5514
"it's not delayed to Air Traffic Control, the reason given by the app and your staff was Aircraft maintenance",2017-04-08 11:40:19,0,0,0.0,0.915,0.085,0.1695
Are a free flight and some @ Wendys really worth flying @ united? https://twitter.com/united/status/850531807779057664 …,2017-04-08 11:39:47,0,0,0.0,0.483,0.517,0.8204
"@ United another delay another day. On a perfect day with no ATC delays,UA 1202 delayed 37 minutes, would be nice to be ontime for a change.",2017-04-08 11:39:12,0,0,0.19,0.534,0.276,0.5994
"We are seeing this flight is delayed due to Air Traffic Control, but we'll have you on your way as soon as possible. ^EB",2017-04-08 11:38:59,0,0,0.059,0.941,0.0,-0.1154
Did you take this to Baggage for review? Please see this link on how we handle these situations:http://bit.ly/1mczEnj . ^JR,2017-04-08 11:37:44,0,0,0.0,0.887,0.113,0.3182
I'm noticing @ united says nothing about a return flight ;).,2017-04-08 11:36:46,0,3,0.0,0.741,0.259,0.4215
@moe_ppfn_mk5 Send me stuff: Zagonel Manolo Via val di Roda 1 San Martino di Castrozza 38054 (TN) ITALY Follow our partners: @ united.im… pic.twitter.com/chSf642sIr,2017-04-08 11:36:40,0,0,0.0,1.0,0.0,0.0
"What flight are you on today, Brady? ^CC",2017-04-08 11:34:00,0,1,0.0,1.0,0.0,0.0
ERJ-145 aircraft,2017-04-08 11:33:55,0,0,0.0,1.0,0.0,0.0
Please let Customer Care know about the delays you experienced on the outbound flight here: http://bit.ly/U46edh . ^CC,2017-04-08 11:33:33,0,0,0.0,0.732,0.268,0.6705
"UA4169 from LBB-IAH, assigned seat 1A. After boarding the flight attendant removed me from that seat so her purse can sit on it for flight",2017-04-08 11:33:20,0,0,0.0,1.0,0.0,0.0
ok so you are no help. Cool,2017-04-08 11:32:08,0,0,0.195,0.237,0.569,0.577
"To change your return flight, you will need to pay any applicable change fees and difference in fare, Alexis. ^CC",2017-04-08 11:31:33,0,0,0.069,0.931,0.0,-0.1027
"Oh nice! Amazing food/drink scene, and the arts is getting there as well",2017-04-08 11:30:10,0,1,0.0,0.527,0.473,0.8398
@ united Being made a victim of the biggest scheduling mess up in history of air travel. Being made worse by the min. You should be ashamed!!,2017-04-08 11:29:47,0,1,0.333,0.585,0.082,-0.8217
Are they on their way home? ^NJ,2017-04-08 11:29:21,0,0,0.0,1.0,0.0,0.0
"Generally lower fares may be the ones that are affected when overbooking occurs, yes. ^NJ",2017-04-08 11:29:01,0,0,0.205,0.649,0.146,-0.0258
"@ united trying to get back to Chicago on UA1450, but delayed until 2:00, from 10:30. Does UA269 or or UA1897 have any space? thanks",2017-04-08 11:28:43,0,0,0.081,0.722,0.198,0.5267
We appreciate your feedback. ^NJ,2017-04-08 11:28:26,0,0,0.0,0.597,0.403,0.4019
"Arrived into new C north! (@Terminal C - @ united in Houston, TX) https://www.swarmapp.com/c/imGh70WEQbZ",2017-04-08 11:28:25,0,1,0.0,0.744,0.256,0.4753
"I made it to my destination, but we were held up by reasons out of our control",2017-04-08 11:27:53,0,0,0.0,1.0,0.0,0.0
@ united yes. Only 6 hours late,2017-04-08 11:27:34,0,0,0.0,0.353,0.647,0.6705
"But yes, they sorted me out with for tomorrow. I paid a high fare. Someone said Is there a policy to unseat the lower fare passenger?",2017-04-08 11:27:20,0,0,0.085,0.811,0.104,0.128
"Beautiful new 777, internet so so but waiting for 30 minutes for a gate? @ united lots of folks getting a bit frustrated",2017-04-08 11:26:59,0,0,0.166,0.613,0.222,0.1406
"Javi, can you tell us more about this? What were you on today? ^NJ",2017-04-08 11:26:30,0,0,0.0,1.0,0.0,0.0
"Well, that means I will stop flighting @ united domestically then # bad # customercare",2017-04-08 11:26:24,0,0,0.324,0.398,0.278,-0.2023
"And arriving at midnight by myself and not by choice but for @ united problems with aircraft is just not acceptable, and kind of scary",2017-04-08 11:26:05,0,0,0.312,0.581,0.107,-0.7925
"@ united this gentleman left a diary on flight 491 to DEN from BZN. It came into B41, he's on his way to AUS flt 5242. Please help!!! pic.twitter.com/j1iHouiC82",2017-04-08 11:25:55,0,0,0.0,0.734,0.266,0.826
Have you been offered another flight? ^NJ,2017-04-08 11:25:19,0,0,0.0,1.0,0.0,0.0
Thanks for confirming. The only domestic flights that allow lounge access for status are business seats for P.S. flights. ^NJ,2017-04-08 11:24:54,0,0,0.0,0.789,0.211,0.5859
Surprised you guys don't have predictable analytics 4 which flights are less likely to sell out & which customers are more likely to show,2017-04-08 11:24:23,0,1,0.0,0.917,0.083,0.2263
It just makes mad that @ united charges basically 4 everything and know my day is screwed because of their 5 hours delay,2017-04-08 11:24:21,0,0,0.378,0.524,0.098,-0.7906
Really !,2017-04-08 11:24:19,0,0,0.0,1.0,0.0,0.0
Flight delays in Guatemala & losing my luggage in Texas - no biggie. But destroying my luggage? # dobetter @ united pic.twitter.com/Nn1B4o4bJ4,2017-04-08 11:23:51,0,0,0.333,0.556,0.111,-0.6808
"The zipper is now broken and it's covered in dirt, but technically I have it. I'm counting this as a win and then never flying @ united again",2017-04-08 11:22:29,0,0,0.205,0.637,0.158,0.1159
"UA495. Lounge at West gate said I had to pay and I am GOLD, I have United Mileage More Visa card & I am flighting FIRST. Very disappointing.",2017-04-08 11:21:51,0,0,0.177,0.722,0.101,-0.2716
United Airlines faces difficult choice: buy more wine or ask travelers to drink less http://www.foodandwine.com/syndication/united-airlines-wine-shortage?xid=soc_socialflow_twitter_fw … demand surged 300%,2017-04-08 11:20:28,0,1,0.173,0.697,0.13,0.0202
Up bright and early! Here at the United Airlines Guam Marathon . . . # Guam # volunteer… https://www.instagram.com/p/BSolnDihVLP/,2017-04-08 11:19:38,0,0,0.0,0.667,0.333,0.7177
What flight were you taking today? ^NJ,2017-04-08 11:18:23,0,0,0.0,1.0,0.0,0.0
A big shout out to the ladies @ united terminal 7 @LAX (not the supervisor in baggage she was terrible) for helping me get @ Thezog's laptop!,2017-04-08 11:18:07,0,10,0.0,0.799,0.201,0.6476
"My flight is almost 5hours late @ united I'll arrive around midnight, how r u going 2make it right? How much will I charge u 4 inconvinience?",2017-04-08 11:17:54,0,0,0.0,0.874,0.126,0.4397
pic.twitter.com/gULaFi98eD,2017-04-08 11:15:40,0,0,0.0,1.0,0.0,0.0
@ HumbleTeej @ united great advertisement. You just put united on my TL..,2017-04-08 11:15:30,0,0,0.0,0.452,0.548,0.8658
"""most likely"" an aircraft swap is not accurate; @ united scrambles seats for even a +/- 1min change in dept/arriv time per their website",2017-04-08 11:13:32,0,0,0.1,0.9,0.0,-0.3252
Why not join together and have Wendy's party on plane for him if gets the 18M RT's. Promo campaign: # wendysmealsare1stclass @ united @ Wendyshttps://twitter.com/united/status/850531807779057664 …,2017-04-08 11:10:58,0,0,0.072,0.72,0.208,0.5591
Mock IED Found On Chicago-Bound United Airlines Flight from Canada https://youtu.be/Vr_tnWDxPGo  via @ YouTube,2017-04-08 11:10:02,0,0,0.169,0.663,0.169,0.0
This is fucking amazing,2017-04-08 11:09:50,0,1,0.0,0.423,0.577,0.624
"C'mon @ Twitter, lets help @ carterjwm get his year supply # NuggsForCarter w/ @ united & @ CircusReno offers! Be # GoodSports @ TheEllenShow.",2017-04-08 11:08:34,0,1,0.0,0.721,0.279,0.6996
"Appreciate the love, Richard. Have a great travel day. ^SV",2017-04-08 11:07:33,0,0,0.0,0.353,0.647,0.9001
Are you at the airport? Did you rent a car? Please DM us with your information: ^NJhttps://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-08 11:06:33,0,0,0.0,0.841,0.159,0.4291
