text,date,retweets,favorites,negative,neutral,positive,compound
Holy Moly: United Airlines Is Facing Wine Shortage Due To 300% Increase In Consumption - http://bit.ly/2oeLvvQ  via @ OneMileataTimepic.twitter.com/P830WGO9Z2,2017-04-06 15:00:13,3,1,0.095,0.664,0.242,0.4767
Feeling “blue” has a different meaning when flying over the Bahamas. pic.twitter.com/WHarkGcyeP,2017-04-06 15:00:01,78,419,0.0,0.87,0.13,0.128
Shoutout to @ united for allowing me to wear leggings on my 6 hour flight.,2017-04-06 14:59:48,0,0,0.0,0.811,0.189,0.4215
"I dunno... there's a big internet audience for ""wedding bug""pic.twitter.com/e3gqcPhAx5",2017-04-06 14:59:45,0,2,0.0,1.0,0.0,0.0
Willing to forgive them if they get Foreman grills for the airplanes,2017-04-06 14:59:41,0,0,0.0,0.84,0.16,0.2732
"@ united he definitely wouldn't get a tattoo of your airplanes, but his @ GeorgeForeman grill tattoo dream still stands true. let the man fly!https://twitter.com/captainboof/status/850083300605517826 …",2017-04-06 14:58:57,0,1,0.0,0.637,0.363,0.8497
*but,2017-04-06 14:58:13,0,0,0.0,1.0,0.0,0.0
New York for a wedding bug apparently there is weather,2017-04-06 14:58:05,0,0,0.0,1.0,0.0,0.0
"@ SouthwestAir I'm super grateful I got a flight w u when @ united cancelled, but you need a line to check bags & a line for people to rebook",2017-04-06 14:58:01,0,0,0.06,0.684,0.256,0.5927
"Hello Kate, if their behavior is offending you in any way, please inform your flight staff. ^JR",2017-04-06 14:57:46,0,0,0.16,0.728,0.112,-0.25
Aviation: Holy Moly: United Airlines Is Facing Wine Shortage Due To 300% Increase In Consumption http://ift.tt/2nihUCF,2017-04-06 14:57:10,0,0,0.1,0.647,0.254,0.4767
"Hey, Sue. Were you able to stop by our booth? ^AH",2017-04-06 14:57:08,0,1,0.18,0.82,0.0,-0.296
Where are you flying?,2017-04-06 14:57:03,0,1,0.0,1.0,0.0,0.0
From Texas to New Orleans! it's been a wild adventure for us & our winners! @ flightcentreau @ united @ texastourism @ travelsouthusa # sun7USApic.twitter.com/OFgQY0Cc3w,2017-04-06 14:56:49,3,8,0.0,0.631,0.369,0.8309
"@ united how do I sign into milageplus if I can't use PIN, email or username?",2017-04-06 14:55:41,0,0,0.0,0.811,0.189,0.4215
Holy Moly: United Airlines Is Facing Wine Shortage Due To 300% Increase In Consumption|http://ift.tt/1LBCxwa pic.twitter.com/W3iEPwG88b,2017-04-06 14:55:40,0,0,0.11,0.608,0.282,0.4767
"My @ united flight has been delayed 5 times already but hey, at least someone called in a… https://www.instagram.com/p/BSj0lc4l61Y/",2017-04-06 14:54:21,0,0,0.079,0.817,0.104,0.1154
I'm not wearing leggings and flying @ united from now on,2017-04-06 14:53:58,0,0,0.0,0.763,0.237,0.4215
"Yikes, we can only imagine the impact this caused. Which flight are we talking about? ^JR",2017-04-06 14:53:34,0,0,0.0,1.0,0.0,0.0
"No, that should be the right place. Have you contacted MileagePlus at 800-421-4655? ^TY",2017-04-06 14:52:47,0,0,0.145,0.855,0.0,-0.296
Been on hold for 10 minutes. What are the odds of getting on a stand-by flight tomorrow @ united? https://twitter.com/kaitlinugolik/status/850103678874918913 …,2017-04-06 14:52:28,0,0,0.0,0.859,0.141,0.4215
"Happy Birthday to me! Tomorrow's 6:30am @ united flight already canceled, no other options except stand-by.",2017-04-06 14:51:25,0,0,0.105,0.572,0.324,0.68
My ex was a UAL FA and those ladies took a hell of a lot of wine off planes for layover parties and their homes. They drank a LOT of wine.,2017-04-06 14:51:18,0,2,0.142,0.774,0.084,-0.4404
What we felt like doing after flight attendant on @ united yelled at us. http://www.videoup.org/m/v/j8gelhqbk-key-peele-turbulence/ … # isitillegalthough,2017-04-06 14:51:03,0,0,0.0,0.71,0.29,0.6486
@ united Good news bad news... United Club is awesome when you have 90 minute delay,2017-04-06 14:50:57,0,0,0.212,0.328,0.46,0.7783
Never a good thing when the law shows up at the boarding gate. Unhappy travelers. @ UnitedAirlines pic.twitter.com/PdPX0WwY43,2017-04-06 14:50:02,0,0,0.142,0.711,0.147,0.0258
American charged after mock IED forced grounding of United Airlines flight 547 at Pearson Airport http://globalnews.ca/news/3360845/united-airlines-flight-547-grounded-us-customs-investigation/ …,2017-04-06 14:50:01,0,0,0.339,0.536,0.125,-0.5859
Hey @ united UA1649 is heading to @ FlyTPA please don't let crew time-out so I can goto @ iah & then drive to @ TXMotorSpeedway for # NASCAR,2017-04-06 14:49:56,0,0,0.0,0.797,0.203,0.6249
"Another @ united flight, Another 3 hour delay. Terrible.",2017-04-06 14:49:44,0,0,0.443,0.328,0.23,-0.3818
Looks like @ united is polling their select 500 person board of best customers to see how they feel about sexism. pic.twitter.com/IBMDQGRvEf,2017-04-06 14:49:26,1,0,0.0,0.655,0.345,0.8591
"My @ united flight is delayed. What to do w/ an infant for 2 hours? Ahem, cough cough @ ChrisJOrtiz are you reading this",2017-04-06 14:49:16,0,1,0.08,0.802,0.118,0.2263
@ united my surprise flight for my friend was ruined with a check-in email. Previously checked with support to ensure this wouldn't happen.,2017-04-06 14:49:06,0,0,0.098,0.476,0.425,0.8519
@ united did y'all remove united specials schemes? So sad. I always looked forward to it every Wednesday :(,2017-04-06 14:48:07,0,0,0.253,0.522,0.225,-0.1761
"Yes, but can't tell where on that page it shows where I used the miles I've earned. Looking at the wrong place?",2017-04-06 14:48:04,0,0,0.166,0.76,0.074,-0.5106
@ united congrats to your customer care team who have followed up with personally # apologygoesalongway # customercare # compassion,2017-04-06 14:47:53,0,0,0.0,0.492,0.508,0.9081
"We're glad to hear it, Leil. ^NJ",2017-04-06 14:46:56,0,0,0.0,0.667,0.333,0.4588
Putting things in perspective # UnitedAirlines # Boeing #777 # travel # destination # somewherefabulouspic.twitter.com/3oKFnGcIaG,2017-04-06 14:46:42,0,0,0.0,1.0,0.0,0.0
Haha!pic.twitter.com/lWBSflb19R,2017-04-06 14:46:32,0,1,0.0,1.0,0.0,0.0
"Nice, enjoy the ride. We can't wait to have you in route. ^JR",2017-04-06 14:46:32,0,0,0.0,0.647,0.353,0.7184
"Did you click on the link directly above the text box above ""MileagePlus Statements""? ^TY",2017-04-06 14:45:59,0,0,0.0,1.0,0.0,0.0
"The weather has played a role in availability. As mentioned, we'll try to accommodate the best we can. ^JR",2017-04-06 14:45:41,0,0,0.0,0.708,0.292,0.765
"I've checked my receipt, I've called your support desk, I can't seem to get your GST number from anywhere",2017-04-06 14:45:19,0,0,0.0,0.8,0.2,0.4588
"Dear @ united, you ruined my friends bachelorette weekend with your fuckery. You owe both of us boat loads compensation for lost time &money",2017-04-06 14:45:14,0,0,0.169,0.564,0.266,0.4767
Holy Moly: United Airlines Is Facing Wine Shortage Due To 300% Increase In Consumption - http://bit.ly/2oFR0VF pic.twitter.com/B3IJoOOsvM,2017-04-06 14:45:11,1,4,0.105,0.628,0.267,0.4767
Thanks for the connect...,2017-04-06 14:45:10,0,1,0.0,0.508,0.492,0.4404
"1926: en Estados Unidos se funda la aerolínea Varney Air Lines, actualmente llamada United Airlines.",2017-04-06 14:44:33,0,0,0.0,0.833,0.167,0.4215
pic.twitter.com/2d5lUHjdA6,2017-04-06 14:44:04,0,0,0.0,1.0,0.0,0.0
Not their fault. Everything is cancelled for weather. # sorry # angrytweet,2017-04-06 14:43:23,1,0,0.462,0.538,0.0,-0.6124
"We've always been told nursing or burping position, but she claimed face front. I was surprised and she got mean. Srsly, uncalled for.",2017-04-06 14:43:09,0,0,0.0,0.899,0.101,0.3291
"Sounds like nobody held her as a child, actually.",2017-04-06 14:42:49,0,1,0.0,0.737,0.263,0.3612
it's like 2016 is missing,2017-04-06 14:42:38,0,0,0.286,0.39,0.325,0.0772
Love it. Enjoy the goodies and the rest of # UnitedatHispanicize. Can't wait to show you the # DreamPolaris experience. ^AH,2017-04-06 14:42:23,0,3,0.0,0.697,0.303,0.8126
and why can't I see a statement since 2015?,2017-04-06 14:42:11,0,0,0.0,1.0,0.0,0.0
Beautiful photo.,2017-04-06 14:41:51,0,2,0.0,0.204,0.796,0.5994
. @ United Things are about to get better in EWR pic.twitter.com/WIf2UGidwE,2017-04-06 14:41:26,0,3,0.0,0.584,0.416,0.6908
"Oh, and so non-airline activity doesn't count towards miles or anything? What is that total?",2017-04-06 14:41:03,0,0,0.0,1.0,0.0,0.0
Was @ katienolan really the star of my united airlines flight yesterday??? That was awesome. # reallifefamous,2017-04-06 14:40:49,0,0,0.0,0.636,0.364,0.8146
"no matter the rule, I'm sorry she was rude. Flying with kids is stressful enough :(",2017-04-06 14:40:42,0,0,0.534,0.42,0.046,-0.891
Why do I continue to use a @ united. 14 hour flight w/ no seat entertainment & stuck on plane for hour with delay.,2017-04-06 14:40:42,0,0,0.24,0.554,0.207,0.0258
United Airlines presentó una experiencia de Realidad Virtual en Hispanicize http://flip.it/RsaOuG,2017-04-06 14:40:25,0,0,0.0,0.781,0.219,0.4215
"OK - so how can I see what the last ""miles purchase"" was?",2017-04-06 14:40:18,0,0,0.0,0.773,0.227,0.4466
# UnitedAirlines failed to apply emotional intelligence to its # SocialMedia mgmt & will continue to feel it's impact. http://hubs.ly/H06Z28J0 pic.twitter.com/xKAQ06WAV7,2017-04-06 14:40:01,0,0,0.15,0.636,0.214,0.1027
In my experience you can hold a lap child on your lap with your arms during take-off and landing but not wear them.,2017-04-06 14:39:56,0,0,0.0,1.0,0.0,0.0
"Whatever the rules, she definitely could've handled it better and not treated us like insolent children, but rather adults trying to clarify",2017-04-06 14:39:04,0,11,0.064,0.78,0.156,0.306
Hey way impressed so far @ AmericanAir . Last time I flew @ United internationally the seats sucked and no personal in flight entertainment,2017-04-06 14:38:55,0,0,0.18,0.519,0.301,0.5423
"Go to your MileagePlus account and click the link that states ""view activity since last statement"". ^TY",2017-04-06 14:38:54,0,0,0.0,1.0,0.0,0.0
"@ United if I got an upgrade, when I refresh the app my new seat should appear right? That's usually the case but it's not happening",2017-04-06 14:38:14,0,0,0.0,0.921,0.079,0.2263
"She told us something different than we've ever been told. We said as much, then she not only yelled at us, she called us out on the PA.",2017-04-06 14:37:27,0,3,0.0,1.0,0.0,0.0
& on Tuesday...,2017-04-06 14:37:15,0,1,0.0,1.0,0.0,0.0
Thank you @ United for surprising me with a VIP gift at # Hispz17! Can't wait to fly # Polaris business class with you # UnitedAtHispanicizepic.twitter.com/sg7eVJxZsI,2017-04-06 14:37:13,0,10,0.0,0.522,0.478,0.9277
I flew United to Austin last week (it was already booked) and I made SURE to wear leggings just to be a smartass!,2017-04-06 14:36:47,0,0,0.118,0.648,0.234,0.4633
"# NewOrleans bound with @ jasonsreed, who surprised me with First Class tickets on @ united for my birthday! # luckygirl",2017-04-06 14:36:35,0,0,0.0,0.75,0.25,0.6114
@ united Well? What now? I'm still in the air on 1992.,2017-04-06 14:36:29,0,0,0.0,0.631,0.369,0.644
Anyone know actual rules for how to hold a lap baby on takeoff/landing on planes? We got yelled at by attendant on @ united when we ?d her.,2017-04-06 14:35:59,0,4,0.0,0.888,0.112,0.4871
@ united switching back @ Delta can't seem to handle customer support and rain! # iwontwearleggings,2017-04-06 14:35:35,0,0,0.0,0.655,0.345,0.6996
@ united - There is not much of a difference between the battery in my laptop and the one that goes in my drone. Get it together! Really!,2017-04-06 14:34:57,0,0,0.0,0.876,0.124,0.5242
Mock IED Found On Chicago-Bound United Airlines Flight from Canada http://www.youtube.com/watch?feature=player_embedded&v=Vr_tnWDxPGo … https://corpgovnewsblog.wordpress.com/2017/04/07/mock-ied-found-on-chicago-bound-united-airlines-flight-from-canada …,2017-04-06 14:34:47,0,0,0.192,0.616,0.192,0.0
Cuando llegaba el Dreamliner de @ united a Ezeiza... pic.twitter.com/tgJciGXajT,2017-04-06 14:34:29,1,10,0.0,0.714,0.286,0.4215
pic.twitter.com/jH3C3nU34y,2017-04-06 14:33:56,0,0,0.0,1.0,0.0,0.0
@ united 5-10 minutes wait? Fake news. pic.twitter.com/n6C2K4CUgE,2017-04-06 14:33:49,0,0,0.284,0.459,0.257,-0.0772
"most competent and nice @ united ops person works in BOS club - got accurate flight and crew data, can make informed decision.",2017-04-06 14:33:48,0,0,0.0,0.68,0.32,0.8155
"My day with @ United is worth a Twitter shitstorm thread. No response yet from their ""costumer service""",2017-04-06 14:33:41,0,1,0.111,0.653,0.236,0.3612
Hey # United what's with the delays in NJ? i have my son traveling from NJ to CLE and I haven't been able to contact him.,2017-04-06 14:33:20,0,0,0.0,0.887,0.113,0.4215
And now with # Michelle from @ united who has been great to all of us!,2017-04-06 14:33:18,0,0,0.0,0.625,0.375,0.8016
"Thought I'd try United. $1000 ticket to SFO. Horrible boarding process. No luggage room for groups 3,4, 5. Delayed. Never again @ united",2017-04-06 14:33:07,0,2,0.252,0.563,0.185,-0.25
@ united Petsafe customer service is the worse. Experienced difficulties and rude employees at Sacramento United Cargo and at MSP cargo !,2017-04-06 14:31:22,0,1,0.294,0.514,0.192,-0.4574
"We're disappointed to hear this, Jason. Have you been able to speak to someone for assistance rebooking? ^NJ",2017-04-06 14:29:38,0,0,0.154,0.846,0.0,-0.4767
"We're delighted to hear it, Nate! ^NJ",2017-04-06 14:29:08,0,0,0.0,0.626,0.374,0.5562
We're joining in on the dance moves. Enjoy! ^AH,2017-04-06 14:28:33,0,0,0.0,0.696,0.304,0.5411
Can't spell @ UNITED without d e l a y e d,2017-04-06 14:28:14,0,0,0.489,0.511,0.0,-0.4356
Also @ lufthansa I love flying with Lufthansa will you please follow me ?,2017-04-06 14:28:12,0,0,0.0,0.581,0.419,0.7579
"Fingers crossed that we make it out of @ EWRairport in this storm! So far so good, let's hope @ united can keep it that way! # ewrtomsy",2017-04-06 14:28:09,0,0,0.0,0.674,0.326,0.8914
"United Airlines, American Airlines in heated on-time arrival fight http://www.internationaltravelnews.com/index.php/sid/252690672 …",2017-04-06 14:28:03,0,0,0.194,0.597,0.209,0.0516
And not only the delay you have downgraded my seat. United I am not happy at all!,2017-04-06 14:28:00,0,0,0.142,0.618,0.24,0.2631
@ united do my eyes fool me? Are we letting Gilberto Gil fly coach?,2017-04-06 14:27:59,0,0,0.191,0.645,0.164,-0.1179
"Now @ united wants $1,150 to get me to shoot in PHX that everybody else is at for one day only because @ Travelocity fucked up. # WhyIUseOrbitz",2017-04-06 14:27:59,0,0,0.215,0.696,0.089,-0.6124
Como afecta la inseguridad en # VenezuelaResiste a @ united y su tripulación @ alfredoyuncoza @ AsisCcs @ bsc_securehttps://twitter.com/PORTAL_SECURITY/status/850089051277463554 …,2017-04-06 14:27:57,0,0,0.0,0.797,0.203,0.4215
Get an entirely new customer support phone system. Also letting me get credit vs purposely no showing my flight to save money would be nice.,2017-04-06 14:27:53,0,0,0.065,0.592,0.342,0.8542
United Airlines Flight 547 held up in Toronto by 'mock' explosive device found in suitcase http://ctv.news/00Vieia,2017-04-06 14:27:21,0,0,0.0,0.843,0.157,0.4215
"Why the Outrage of United Airlines Dress Code Shouldn’t Have Legs https://shar.es/1Qloya . As usual, the celebs are ignorant again",2017-04-06 14:27:05,0,0,0.223,0.661,0.116,-0.3818
The one upside of # FlightDelays - meeting new friends a @ united club. pic.twitter.com/54Bavtnne7,2017-04-06 14:26:48,0,1,0.0,0.604,0.396,0.7096
"It seems @ united told @ travelocity that UA 5876 was canceled. It's not, but Travelocity canceled my ticket & didn't inform me or my office.",2017-04-06 14:26:42,0,0,0.0,0.921,0.079,0.2263
"We're not pleased about your difficulty. If you still need any questions answered at this time, please let us know. ^JR",2017-04-06 14:25:28,0,0,0.191,0.717,0.092,-0.3624
When you can't contain your excitement..you do a bailecito! Thanks @ United for the prize # unitedathispanicize # Hispz17 # travelpic.twitter.com/eXgrk55trc,2017-04-06 14:25:27,5,14,0.0,0.583,0.417,0.8516
Gotta believe that @ united will get you guys back to Iowa on time!! https://twitter.com/isustugovpres/status/850065079034941440 …,2017-04-06 14:25:07,0,0,0.0,0.793,0.207,0.5242
"Still not home. @ united I want the last 12 hours of my life back. Cancelled, rerouted, shuttled, no bags. I want my money back.",2017-04-06 14:25:01,0,0,0.346,0.654,0.0,-0.7163
Yes,2017-04-06 14:23:53,0,0,0.0,0.0,1.0,0.4019
"We hope you enjoy, Claudia. From # UnitedatHispanicize to # DreamPolaris, we love showing you a flyer-friendly experience. ^AH",2017-04-06 14:23:24,1,2,0.0,0.558,0.442,0.8834
@ united thanks!,2017-04-06 14:22:16,0,0,0.0,0.0,1.0,0.7177
Mock IED Found On Chicago-Bound United Airlines Flight from Canada https://www.youtube.com/watch?v=Vr_tnWDxPGo&feature=share …,2017-04-06 14:22:02,0,0,0.192,0.616,0.192,0.0
Are leggings too inappropriate or revealing to fly? # TooTightForThisFlight @ united @ lululemon # comedy # lolhttp://youtu.be/uKyUNB6E-oE?a,2017-04-06 14:21:22,1,1,0.0,0.66,0.34,0.6868
@ united Flight 576 has been waiting for a gate in Newark for almost an hour. Please get us off of this plane.,2017-04-06 14:20:15,0,0,0.0,0.797,0.203,0.5908
How does @ united misplace a checked bag on a direct domestic flight?,2017-04-06 14:19:20,0,0,0.0,0.763,0.237,0.4215
"# UnDíaComoHoy en 1926 en Estados Unidos se funda la aerolínea Varney Air Lines, actualmente llamada United Airlines.",2017-04-06 14:19:14,0,0,0.0,0.851,0.149,0.4215
"Turn up your volume Nashville Country Music its better on full powered amplifiers, louder the better dont worry abouty our neighbours 'grin'",2017-04-06 14:18:51,0,1,0.0,0.698,0.302,0.8023
Thank you @ united for the beautiful gift at # Hispz17 !!!pic.twitter.com/PWOQgus8OH,2017-04-06 14:18:12,1,13,0.0,0.316,0.684,0.9182
"Beautiful pic, Tamara. Have a fantastic flight and thank you for letting us in on your adventure. ^TY",2017-04-06 14:17:36,0,2,0.0,0.514,0.486,0.9062
Have you been able to speak to someone to put you on a standby flight? ^NJ,2017-04-06 14:17:32,0,0,0.0,1.0,0.0,0.0
There needs to be better compensation for this flight besides a free snack and water.,2017-04-06 14:17:31,0,0,0.0,0.659,0.341,0.7351
United Airlines Flight 547 held up in Toronto by 'mock' explosive device found in suitcase | CTV News http://www.ctvnews.ca/mobile/canada/man-charged-after-mock-ied-found-in-suitcase-at-toronto-pearson-airport-1.3357182 …,2017-04-06 14:17:06,0,0,0.0,0.859,0.141,0.4215
"Hello Corey, we're glad that you've formally submitted a claim. We have informed management of this concern. ^JR",2017-04-06 14:15:40,0,0,0.0,0.842,0.158,0.4588
Arrived in Chicago. Thx @ United. The @ HamiltonMusical dream lives on despite bumpy turbulence. How lucky we are to have arrived right now,2017-04-06 14:15:18,0,1,0.0,0.641,0.359,0.8442
"I'm glad you regret it but words mean less than actions. Change the policy, win me back. That simple. Accept feedback please.",2017-04-06 14:15:16,0,0,0.059,0.524,0.418,0.9127
DRUNK girls on this @ united flight to # austin. Wish gate agents could deny obnoxious guests under same rules as # buddypasslegging girls.,2017-04-06 14:14:54,0,6,0.28,0.525,0.195,-0.3783
@ united @ UnitedAirways @unitedairflying Fr. Houston to Argentina. Not even a USB plug on a 9hr flight. # problem # seriously,2017-04-06 14:14:50,0,0,0.218,0.644,0.139,-0.1531
"I like of what I see from New Orleans, they a goodlooking buch of people would you think, would you find love while on holidays 'wink'",2017-04-06 14:14:32,0,0,0.0,0.683,0.317,0.8519
Clearly @ united needs a culture shift toward customer obsession if it wants to avoid yet another meltdown. http://www.huffingtonpost.com/entry/58e63d05e4b02c1f72345a77 …,2017-04-06 14:14:23,0,0,0.199,0.563,0.238,0.2263
200 people boarded and ready for takeoff before @ united determines their plane is missing a part that cannot be replaced. Hilarious,2017-04-06 14:13:57,0,0,0.173,0.621,0.206,0.2124
First stop # Munich on @ united pic.twitter.com/1Zb3bLFWYk,2017-04-06 14:13:53,0,1,0.244,0.444,0.311,0.1531
@ united still here. 4 hours late. Entire plane of passengers livid.,2017-04-06 14:13:06,0,0,0.245,0.559,0.196,-0.1779
"@ united I want to give my compliments to FAs: Debbie, Annie, & Juvan (spelling?) on UA98 LAX-MEL. In bus.class on 4/4/17. Gr8 Cust. service",2017-04-06 14:13:04,0,0,0.0,0.632,0.368,0.8591
So jealous of you right now. Have a blast and take lots of photos! :),2017-04-06 14:11:57,1,3,0.193,0.646,0.161,-0.1494
Mock IED Found On Chicago-Bound United Airlines Flight from Canada – Underground World News http://undergroundworldnews.com/2017/04/06/mock-ied-found-on-chicago-bound-united-airlines-flight-from-canada/ …,2017-04-06 14:11:32,0,0,0.151,0.699,0.151,0.0
"@ united Have credit thru tomorrow--may I book tomorrow w/o losing it? And, want to take a flight in March 2018 but site only goes to 3/9",2017-04-06 14:10:58,0,0,0.068,0.75,0.182,0.2617
"@ united it's a lost cause i guess, just no care for the customer. Shame, shame, shame, shame. Atleast u offer Game ofThrones on inflight tv",2017-04-06 14:10:19,0,0,0.458,0.379,0.163,-0.872
I wish you a good trip and a great stay in Hong Kong,2017-04-06 14:10:00,0,3,0.0,0.419,0.581,0.8658
Sigh. @ UnitedAirlines your service is still miles behind Delta.,2017-04-06 14:09:56,0,0,0.0,0.879,0.121,0.0258
@ united just told me that I CAN'T bring my drone batteries but I CAN bring my drone. Useless. Are you kidding me!? @ DJIGlobal,2017-04-06 14:09:47,0,0,0.157,0.706,0.137,-0.3595
Looking forward to the best sleep I've had all week since my flight on Monday morning @ united,2017-04-06 14:09:36,0,0,0.0,0.682,0.318,0.7906
@ united so y'all leave pregnant women suitcases at airport after forcing them on a bus for 3 hours? No big deal right ?,2017-04-06 14:09:22,0,0,0.169,0.713,0.117,0.1234
You need to tag the right @ united buddy,2017-04-06 14:09:04,0,1,0.0,0.714,0.286,0.4215
@ united 1) this error appears whenever I switch devices [even though successful]. (2) the error message could use a look [grammar] pic.twitter.com/xMRDzE1hml,2017-04-06 14:08:36,0,0,0.214,0.675,0.111,-0.3818
@ delta why in the world you had us board & then unboard the freaking plane at SFO??? 6 hour delay!!! # DL1309 Next time @ united direct to RDU,2017-04-06 14:08:25,0,1,0.208,0.703,0.089,-0.5742
"@ united The gent working gate counters 14 & 16 in Ronald Reagan Washington National Airport was amazing today! Grace under pressure, Thanks!",2017-04-06 14:08:02,0,0,0.071,0.515,0.414,0.893
"Thanks for responding, Chad. Unfortunately, can't say the same for United. Maybe I should write a song...https://m.youtube.com/watch?v=5YGc4zOqozo …",2017-04-06 14:07:52,0,1,0.119,0.597,0.284,0.5106
"Jeez, @ United, $75 for same-day flight changes? @ AlaskaAir only charges $25.",2017-04-06 14:07:37,0,0,0.151,0.647,0.201,0.1779
"Yes stuck in Cleveland, need to get to Biloxi by tomorrow afternoon latest",2017-04-06 14:07:29,0,0,0.127,0.701,0.172,0.1779
My weekend is now cut short-Would have loved to stay longer now that @ united screwed me but ofcourse they will charge me for their stupidity,2017-04-06 14:07:10,0,0,0.235,0.628,0.137,-0.4854
"No, we travel a lot& kids were fine. We still have no seats, U gave no hotel # mechanical. We mk # lemonade @ FieldMuseumpic.twitter.com/ZgkblnKEOZ",2017-04-06 14:06:55,0,0,0.27,0.656,0.074,-0.5859
This united airlines talk is starting to annoy me. lol like seriously,2017-04-06 14:06:53,0,0,0.234,0.355,0.411,0.5423
Fingers crossed! Good luck! /Nina,2017-04-06 14:06:47,0,0,0.0,0.316,0.684,0.7568
Nice job # Libs Mock IED Found On Chicago-Bound United Airlines Flight from Canada https://www.youtube.com/watch?v=Vr_tnWDxPGo&feature=share …,2017-04-06 14:06:34,0,0,0.144,0.567,0.289,0.4215
Goodbye # Colorado! Headed to # SanFrancisco on my way to # HongKong for 2017 @ Huawei Global Analyst Summit. Thx @ United! # travelpics # mobilepic.twitter.com/j9blgbWcb3,2017-04-06 14:06:15,17,31,0.0,0.754,0.246,0.7081
I would have cancelled my flight at this point but now I'm stuck thanks @ united for the disorganization!,2017-04-06 14:06:04,0,0,0.161,0.523,0.316,0.7043
Hello. Can Fox Chicago News use your photos with credit?,2017-04-06 14:05:55,0,0,0.0,0.776,0.224,0.3818
Never ever ever ever ever fly @ united,2017-04-06 14:05:49,1,1,0.0,0.682,0.318,0.4215
@ united so it's just commonplace for airline passengers not to be compensated when airlines fall short of service standards?,2017-04-06 14:05:39,0,0,0.0,0.865,0.135,0.4215
After 7 hours at the airport I finally get on plane and the captain decides that he's too tired for an hour flight after we plane @ united,2017-04-06 14:05:28,0,0,0.101,0.801,0.098,-0.0258
"That's not at all what we want to hear, Shelb. Please DM us details or if you need assistance. ^TYhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-06 14:05:11,0,0,0.0,0.833,0.167,0.3818
Thanks just registering the complaint because it is the 10th straight delay at @ flyLAXairport. I don't know whats going on here,2017-04-06 14:04:49,0,0,0.178,0.632,0.19,0.0772
@ united just awful,2017-04-06 14:03:24,0,0,0.441,0.147,0.412,-0.0516
# BREAKING # Press # News Mock IED Found On # USA Chicago-Bound United Airlines Flight from # Toronto Canada @ dahboo7https://www.youtube.com/watch?v=Vr_tnWDxPGo&feature=share …,2017-04-06 14:03:00,0,1,0.143,0.714,0.143,0.0
@ united just heard that we have wait 45 mins for a new gate? We're here at out destination! Get us off plane! Saves u money. Figure it out.,2017-04-06 14:02:56,0,0,0.0,0.881,0.119,0.5242
We do regret the delay and hope we have the chance to impress you on a future flight. ^TY,2017-04-06 14:02:41,0,0,0.197,0.502,0.301,0.4019
@ service You are my new favorite app. Great pitch at # launchfestival You will make $ billions from @ united alone. I can't wait to get paid.,2017-04-06 14:02:19,0,1,0.065,0.615,0.32,0.836
Mock IED Found On Chicago-Bound United Airlines Flight from Canada http://fb.me/8kmSeNsna,2017-04-06 14:01:19,0,0,0.192,0.616,0.192,0.0
We're glad to have you in the friendly skies. You can learn about our status match program here: http://bit.ly/1gPeGXN  ^TY,2017-04-06 14:01:12,0,0,0.0,0.744,0.256,0.7351
@ united @ KLM @ airfrance @ delta @ AmericanAir @ lufthansa I'm so happy it will be sunny for 8 whole days time to planespot and get cool pics,2017-04-06 14:00:47,0,0,0.0,0.6,0.4,0.9125
. @ united finally way to make ur shitty airline pay 4 delays that make you so infamous. @ service collects reimbursements on passenger behalf,2017-04-06 14:00:43,0,1,0.194,0.698,0.109,-0.296
Like Powder? Get it this week at @ WhistlerBlckcmb. # powderfares from $419 on @ United! https://www.zrankings.com/ski-resorts/184-whistler#powderfares …,2017-04-06 14:00:32,0,0,0.0,0.682,0.318,0.68
United Airlines Women Pioneers https://youtu.be/gz2kcjxRsk8  http://fb.me/68WhnKJEb,2017-04-06 14:00:13,0,0,0.0,0.641,0.359,0.4215
"We're sorry to hear that, Collin. If you'd like to submit a complaint, you can here http://bit.ly/U46edh . ^TY",2017-04-06 13:59:52,0,0,0.175,0.7,0.125,0.0
I liked a @ YouTube video from @ dahboo7 http://youtu.be/Vr_tnWDxPGo?a  Mock IED Found On Chicago-Bound United Airlines Flight from Canada,2017-04-06 13:59:51,0,1,0.131,0.607,0.262,0.4215
Sorry for the inconvenience. Pls contact your airline for more information about their operations at LAX. Thank you!,2017-04-06 13:59:33,0,0,0.176,0.648,0.176,0.0
We regret the inconvenience. Please let us know if you need assistance with your reservation. ^TY,2017-04-06 13:58:59,0,0,0.257,0.631,0.112,-0.4588
"Just flew into this thing over Trenton, NJ. Eerie! Quite the ride but pilots & plane calm as a cucumber! @ nj1015 @ united @ roccuweatherpic.twitter.com/Ntl9FUM06k",2017-04-06 13:58:16,3,15,0.065,0.667,0.268,0.7568
@ united when the incoming flight is delayed past the departure time of the next flight you should probably update the delay time ... pic.twitter.com/DzF1H12147,2017-04-06 13:58:15,0,0,0.15,0.75,0.1,-0.1027
We're thrilled that you're already enjoying the goodies. We've loved getting to know you at # UnitedatHispanicize. ^AH,2017-04-06 13:58:09,1,0,0.0,0.579,0.421,0.8807
LOVE the piano at ORD by C17 @ united!,2017-04-06 13:57:06,0,0,0.0,0.428,0.572,0.8412
