text,date,retweets,favorites,negative,neutral,positive,compound
Peacock pouts after United Airlines rejection https://structured-wiring.net/index.php/2018/01/30/peacock-pouts-after-united-airlines-rejection/ …,2018-01-30 14:08:28,0,0,0.31,0.442,0.248,-0.1779
"Hey @ united , this is my support animal!! # FlyEagelsFly E A G L E Spic.twitter.com/dE6vfWcxKr",2018-01-30 14:08:28,0,0,0.0,0.535,0.465,0.7256
"This woman should be charged with animal cruelty. Everyone knows @ united would have had the bird killed. Of course, they would have looked the other way, while someone else did their dirty work: https://www.sfgate.com/chris-mcginnis/article/Peacock-pouts-after-United-Airlines-rejection-12537362.php …",2018-01-30 14:08:08,0,0,0.292,0.646,0.062,-0.8834
United Airlines deniega el embarque a una mujer que viajaba con un pavo real como animal de apoyo emocional http://ift.tt/2EodwY2 pic.twitter.com/arG5d8iZmS,2018-01-30 14:08:04,0,0,0.0,0.865,0.135,0.4215
Peacock pouts after United Airlines rejection via Chris McGinnis Travel Promo - United Airlines ... http://tinyurl.com/y874gqo2,2018-01-30 14:07:58,0,0,0.166,0.569,0.265,0.2732
Peacock pouts after United Airlines rejection via Chris McGinnis Travel Promo - United Airlines ... http://tinyurl.com/ycrormhm,2018-01-30 14:07:58,0,0,0.166,0.569,0.265,0.2732
Peacock pouts after United Airlines rejection via Chris McGinnis Travel Promo - United Airlines ... http://tinyurl.com/ybt8y5xy,2018-01-30 14:07:58,0,0,0.166,0.569,0.265,0.2732
The check-in process was strange. The flying process is horrific. Some of us paid extra money (yay grad school loans) for these seats and they’re worse than @ united’s PR fails bahaha We might complain so much we land in another city.,2018-01-30 14:07:39,0,0,0.289,0.711,0.0,-0.9274
"Hi, Vic. We're happy to look into this for you. Would you mind sending us a DM with your MileagePlus number? ^CMhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-01-30 14:06:32,0,0,0.0,0.78,0.22,0.6553
United Airlines Kicked This Woman’s Emotional Support Peacock Was Kicked Off a Flight: Delta Air Lines is not the only carrier cracking down on emotional support animals. A woman at Newark Liberty International Airport recently… http://dlvr.it/QDKmkX  More news @ bdnews24pic.twitter.com/mULq13pi54,2018-01-30 14:06:26,0,1,0.0,0.677,0.323,0.9153
@ ZachHonig Want to race me for 2019 @ united status? I promise it will be fun! # Happy1K # FlyUnitedpic.twitter.com/5unM1wYZsZ,2018-01-30 14:06:10,0,0,0.0,0.546,0.454,0.8398
pic.twitter.com/HCXQP92JRS,2018-01-30 14:05:05,0,0,0.0,1.0,0.0,0.0
They’re naming their stadium United Airlines Memorial Stadium! What can you say to that!?!? # Fighton,2018-01-30 14:04:25,0,0,0.0,0.776,0.224,0.6169
# UnitedAirlines is doubling down on its plan to regain market share from rivals. Is that bad news for @ SpiritAirlines? Not necessarily: https://www.fool.com/investing/2018/01/28/should-spirit-airlines-investors-fear-united-airli.aspx … $ UAL $ SAVE # Airlines # investing,2018-01-30 14:04:15,0,2,0.107,0.705,0.188,0.3885
Extra points for rhyming. See you in Houston! ^CW,2018-01-30 14:03:50,0,0,0.0,1.0,0.0,0.0
Got mine y'day. I really like the coasters. Enjoy!,2018-01-30 14:03:23,0,1,0.0,0.488,0.512,0.7419
"Phoenix, Arizona to Barcelona, Spain for only $462 roundtrip with United Airlines and Air Canada. https://milesreport.com/us/phoenix/deals#t15647 …",2018-01-30 14:03:15,0,0,0.0,0.843,0.157,0.4215
United Airlines deniega el embarque a una mujer que viajaba con un pavo real como animal de apoyo emocional http://ift.tt/2EodwY2 pic.twitter.com/j6Mw51Xssi,2018-01-30 14:03:09,0,0,0.0,0.865,0.135,0.4215
This makes us smile. Please feel welcome to DM details about your experience so we can pass along your kind words. ^AD https://twitter.com/messages/compose?recipient_id=260907612 …,2018-01-30 14:02:41,0,1,0.0,0.629,0.371,0.8807
Can't wait to listen to United Airlines 1620 the no fly zone,2018-01-30 14:02:32,0,0,0.147,0.667,0.187,0.1531
United Airlines deniega el embarque a una mujer que viajaba con un pavo real como animal de apoyo emocional http://bit.ly/2BEXA0J # MasPFG,2018-01-30 14:02:14,0,0,0.0,0.872,0.128,0.4215
United Airlines Kicked This Woman’s Emotional Support Peacock Was Kicked Off a Flight https://trib.al/YQm16ed,2018-01-30 14:01:54,0,0,0.0,0.585,0.415,0.7269
Peacock pouts after United Airlines rejection http://nouvelles-du-monde.com/peacock-pouts-after-united-airlines-rejection/ …,2018-01-30 14:01:42,0,0,0.31,0.442,0.248,-0.1779
"United Airlines is tryna lure us back in with this flight deals, making us all forget what they did to take Asian man.",2018-01-30 14:01:30,0,1,0.074,0.817,0.109,0.2263
Peacock pouts after United Airlines rejection - https://www.sfgate.com/chris-mcginnis/article/Peacock-pouts-after-United-Airlines-rejection-12537362.php … via http://news.google.com,2018-01-30 14:01:14,0,0,0.263,0.526,0.211,-0.1779
United Airlines Forced Emotional Support Peacock to Give Up Its Seat http://people.com/pets/united-airlines-kicks-off-emotional-support-peacock/ … via @ people,2018-01-30 14:01:13,0,0,0.149,0.498,0.353,0.4767
United Airlines catering workers move to unionize - http://bit.ly/2EodhfA # 1U # Union # Labor http://VoicesOfLabor.com pic.twitter.com/FEyB5kByof,2018-01-30 14:01:10,10,10,0.0,0.797,0.203,0.4215
NO FLY for emotional support peacock on @ united. Story continues the debate on # SupportAnimals. https://www.vice.com/amp/en_us/article/ev5y3w/emotional-support-peacock-airplane-vgtrn … # airlines # travel,2018-01-30 14:01:01,0,6,0.127,0.564,0.308,0.4883
United Airlines deniega el embarque a una mujer que viajaba con un pavo real como animal de apoyo emocional United Airlines deniega el embarque a una mujer que viajaba con un pavo real como animal de apoyo emocional Cada vez más personas vuelan con anim… https://es.gizmodo.com/united-airlines-deniega-el-embarque-a-una-mujer-que-via-1822566344 …,2018-01-30 14:00:56,0,0,0.0,0.882,0.118,0.6808
"‘Emotional service peacock’ denied seat on flight - The crying kid on the plane is one thing, but have you ever heard a peacock scream? Luckily for passengers on a recent flight out of Newark International Airport, United Airlines denied boarding to t... http://htl.li/thq450gjjIN",2018-01-30 14:00:36,0,1,0.209,0.642,0.149,-0.3071
"@ RealNMWD: Woman Denied Emotional Support PEACOCK On United Flight... - Image Credit: http://Thejetset.tv  Original Article | Author: Janine Puhak Birds of a feather may flock together, but United Airlines recently shot down one traveler’s request... http://ow.ly/YMyG50gjjog",2018-01-30 14:00:33,2,1,0.049,0.648,0.304,0.8047
Funniest # UX related shit I've seen in awhile. @ UserOnboard trying to use @ united 's ridiculously terrible app. https://www.useronboard.com/how-united-onboards-new-users/ …,2018-01-30 14:00:15,0,0,0.319,0.456,0.225,-0.4019
"Tomorrow is your last chance to enter to win a trip to DC February 17-19! # Giveaway includes airfare on @ united, stay at @ Kimpton # MonacoDC, dinner at @ lincolnwdc, & access to see the original Emancipation Proclamation at the @ USNatArchives! http://bit.ly/NAFepgiveaway pic.twitter.com/rfduTvXt5i",2018-01-30 14:00:07,1,5,0.0,0.742,0.258,0.8881
United has separated our family of 4 traveling together to MCO the past 2 summer vacations! Booked the flight in February for August travel and it still gets messed up. I really miss how well I was treated by Continental.......,2018-01-30 13:59:54,1,1,0.103,0.766,0.131,0.2875
doug?,2018-01-30 13:59:49,0,1,0.0,1.0,0.0,0.0
Lol I have to get in on this,2018-01-30 13:58:46,0,1,0.0,0.682,0.318,0.4215
You are a truly hate-filled person.,2018-01-30 13:58:23,0,1,0.0,0.58,0.42,0.4404
United Airlines Stainless Steel Spoon Made by ABCO Vintage https://www.bonanza.com/listings/111166587 …,2018-01-30 13:58:19,0,0,0.0,0.763,0.237,0.4215
"United Airlines catering workers in Denver, elsewhere move to unionize http://dlvr.it/QDKkPH",2018-01-30 13:58:03,0,0,0.0,0.781,0.219,0.4215
"""Peacock pouts after United Airlines rejection"" http://zpr.io/nYBKH",2018-01-30 13:57:52,0,0,0.31,0.442,0.248,-0.1779
Woman Denied Emotional Support Peacock on United Airlines Flight http://bit.ly/2DOHL9o # news,2018-01-30 13:57:30,0,0,0.171,0.412,0.418,0.4939
When @ united is suppose to issue a credit for not providing an upgrade service and you don’t feel you should call again for the 3rd time # worstcustomerservice # airlines # givemymoney # unacceptable # unitedairlinesproblems,2018-01-30 13:57:26,0,0,0.085,0.763,0.153,0.34
Peacock makes more sense than any other kind of emotional support animal do you know how hard it is to take care of a peacock would leave zero time for you to hate yourself. Kat Temph,2018-01-30 13:56:54,0,0,0.148,0.682,0.17,0.228
No employee bonuses after tax cuts. All other major airlines give back to employees. Pay your people,2018-01-30 13:56:53,0,0,0.259,0.58,0.161,-0.0516
United Airlines deniega el embarque a una mujer que viajaba con un pavo real como animal de apoyo emocional http://ift.tt/2EodwY2 pic.twitter.com/xpjT5YFygi,2018-01-30 13:56:24,0,0,0.0,0.865,0.135,0.4215
Hi there. Can you DM your refunds request ID? ^KFhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-01-30 13:56:22,0,0,0.0,1.0,0.0,0.0
@ KrispyTacoBelle you posted something in a similar vein earlier,2018-01-30 13:55:38,0,1,0.0,1.0,0.0,0.0
United Airlines Forced Emotional Support Peacock to Give Up Its Seat http://people.com/pets/united-airlines-kicks-off-emotional-support-peacock/#70973b74-0578-4848-a7e9-e2d1f2ab1b79 … via @ people,2018-01-30 13:55:35,0,0,0.149,0.498,0.353,0.4767
. @ united misses the mark again. https://www.thecut.com/2018/01/emotional-support-peacock-banned-from-united-flight.html?utm_campaign=thecut&utm_source=tw&utm_medium=s1 …,2018-01-30 13:55:17,0,2,0.218,0.46,0.322,0.2263
You a real one for that gif,2018-01-30 13:54:50,0,1,0.0,1.0,0.0,0.0
United Airlines deniega el embarque a una mujer que viajaba con un pavo real como animal de apoyo emocional http://gizmo.do/vW1Oo9x pic.twitter.com/wRiJ5U6TTv,2018-01-30 13:54:49,90,145,0.0,0.865,0.135,0.4215
Thank you @ united for demonstrating common sense. https://twitter.com/thepointsguy/status/958444709545955331 …,2018-01-30 13:54:45,0,0,0.0,0.531,0.469,0.6486
Emotional Support Peacock Denied Boarding By United Airlines http://ihe.art/kBD2HR3,2018-01-30 13:54:38,1,3,0.193,0.333,0.473,0.4939
Way to go @ united!,2018-01-30 13:54:11,0,1,0.0,0.492,0.508,0.4753
Emotional Support Peacock Denied Boarding By United Airlines http://ihe.art/jSwQWs8,2018-01-30 13:53:39,0,0,0.193,0.333,0.473,0.4939
Outstanding. https://www.msn.com/en-us/travel/news/woman-denied-emotional-support-peacock-on-united-flight/ar-BBIti2U?li=BBnbfcL … # peacock @ united,2018-01-30 13:53:38,0,1,0.0,0.227,0.773,0.7783
"If you'd like to DM us, we can try adding it on your behalf online, however if it doesn't work, it will have to be done in person. ^JR https://twitter.com/messages/compose?recipient_id=260907612 …",2018-01-30 13:53:29,0,0,0.0,0.921,0.079,0.3612
didnt know you two were friendspic.twitter.com/fhFvNBSRLy,2018-01-30 13:52:31,0,1,0.0,1.0,0.0,0.0
i'm literally crying i love you,2018-01-30 13:52:15,0,1,0.301,0.291,0.408,0.2732
We love your Instagram page. We're glad you all joined us for a great flight. Best wishes on your travels. ^JR,2018-01-30 13:51:24,0,0,0.0,0.467,0.533,0.9524
Pretty fun discussion on my FB post ...,2018-01-30 13:51:13,0,1,0.0,0.48,0.52,0.7579
"So, I guess that would be a ""no"" for my emotional support tiger -- Woman denied emotional support peacock on @ United flight # UnitedAirlines http://www.foxla.com/news/woman-denied-emotional-support-peacock-on-united-flight …",2018-01-30 13:51:05,3,5,0.096,0.528,0.376,0.7579
Wtf?? Just call it the coliseum and be done with it. Fuck all that united airlines shit lol,2018-01-30 13:50:56,0,0,0.377,0.435,0.188,-0.7691
,2018-01-30 13:50:25,0,0,0.0,1.0,0.0,0.0
"i want to be able to upload docs now. i am trying to be proactive to avoid any issues. United is not letting me do so, and rather, is trying to create issues with this reservation. please fix so i can upload docs and be ready to check in tomorrow.",2018-01-30 13:50:12,0,0,0.039,0.714,0.246,0.8625
United Airlines forced emotional support peacock to give up its seat http://tandl.me/2DOIfg1 pic.twitter.com/EVkV0dirng,2018-01-30 13:50:09,0,0,0.166,0.442,0.392,0.4767
Si llegamos a Monterrey si perder ninguna conexión serás mi ídolo @ united,2018-01-30 13:50:00,0,1,0.0,0.781,0.219,0.4215
"no, they have not yet been split. we don't leave until Thurs, but I am trying to upload the documents now to avoid our reservations being split when we check in tomorrow. on the phone United told me there's nothing they can do and reservations will likely be split. please fix!!!!",2018-01-30 13:49:37,0,0,0.075,0.772,0.153,0.6696
# ART600 # flight By # AZUL - # UnitedAirlines partner pic.twitter.com/fhLBabUDF6,2018-01-30 13:49:32,0,0,0.0,1.0,0.0,0.0
Fitting. The ONLY place with more painful seats than United Airlines gets sponsored by United Airlines. # LAcoliseum,2018-01-30 13:49:15,0,1,0.14,0.614,0.246,0.3415
United Airlines deniega el embarque a una mujer que viajaba con un pavo real como animal de apoyo emocional https://es.gizmodo.com/united-airlines-deniega-el-embarque-a-una-mujer-que-via-1822566344 …,2018-01-30 13:49:12,0,0,0.0,0.865,0.135,0.4215
# UnitedAirlines Doesn’t give any bonuses to its employees after tax cuts. All other major carriers give back!,2018-01-30 13:49:10,3,3,0.104,0.711,0.185,0.4003
"Everything in nature knows juvenile humans, and especially the females, are the worst thing around.",2018-01-30 13:49:06,0,0,0.227,0.773,0.0,-0.6249
It is out of control!!!!,2018-01-30 13:48:53,0,0,0.0,1.0,0.0,0.0
I’ve seen 100+ pound service dog on my last flight.. they couldn’t accommodate her bird. Which she BOUGHT A SEAT FOR! # WTF @ united https://twitter.com/samzucchi/status/958385328582287360 …,2018-01-30 13:48:44,0,0,0.169,0.734,0.098,-0.4633
"Hi Rich, we're your reservations split again? Please let us know what's currently going on. ^JR",2018-01-30 13:48:35,0,0,0.0,0.704,0.296,0.7096
I’ve seen 100+ pound service dog on my last flight.. they couldn’t accommodate her bird. Which she BOUGHT A SEAT FOR! # WTF @ united,2018-01-30 13:48:16,0,0,0.175,0.724,0.101,-0.4633
Was this woman holding opera glasses or wearing a monocle?,2018-01-30 13:48:16,0,1,0.0,1.0,0.0,0.0
Increasingly worried that . @ united is going to give me grief over my # emotionalsupport # Porg on my next flight.pic.twitter.com/wQ7yUL69uf,2018-01-30 13:48:14,0,0,0.233,0.647,0.121,-0.3818
# United Airlines Told Woman She Couldn’t Have Emotional Support Peacock On Plane - http://ussanews.com/News1/2018/01/30/united-airlines-told-woman-she-couldnt-have-emotional-support-peacock-on-plane/ …pic.twitter.com/XwCRIFzSpV,2018-01-30 13:48:05,0,0,0.0,0.585,0.415,0.7269
Thanks! And yes I’m @ united 1k,2018-01-30 13:47:46,0,1,0.0,0.257,0.743,0.8268
"Hi @ MailOnline - yes, you may Sherri Ross Spring, TX",2018-01-30 13:47:18,0,0,0.0,0.541,0.459,0.7125
"The most popular travel apps = @ SouthwestAir and @ United, according to our # BusinessesatWork report > https://usat.ly/2DZWule @ usatoday @ nancytrejos # traveltuesday",2018-01-30 13:47:03,4,8,0.0,0.718,0.282,0.7089
"Yeah, that is unacceptable. Have you contacted @ USDOT ?",2018-01-30 13:46:47,0,0,0.268,0.536,0.196,-0.2023
Emotional Support Peacock Denied Boarding By United Airlines http://ihe.art/lqB7tgZ,2018-01-30 13:46:16,0,0,0.193,0.333,0.473,0.4939
"Yes, @ Abalow - you may",2018-01-30 13:45:31,0,0,0.0,0.526,0.474,0.4019
Absolutely fantastic...naming it for @ united not so much,2018-01-30 13:45:27,0,0,0.0,0.714,0.286,0.4215
United Airlines forced emotional support peacock to give up its seat http://tandl.me/2DOIfg1 pic.twitter.com/KUIDaZZxye,2018-01-30 13:45:13,21,40,0.166,0.442,0.392,0.4767
"Male peacocks have vicious, sharp metatarsal spurs for fighting other peacocks. They're not domesticated. Bringing one on an airplane imposes unconscionable risks on others, especially kids who might get curious and harass it",2018-01-30 13:45:05,0,12,0.285,0.659,0.056,-0.8126
"Banning my emotional support animal on my next plane ride. Oh, the humanity!!!pic.twitter.com/ripi2HSanR",2018-01-30 13:44:57,0,1,0.0,0.68,0.32,0.6341
Sarah and I are so grateful for the opportunity to join @ united on their inaugural journey from… https://www.instagram.com/p/BeltBnMhCal/,2018-01-30 13:44:50,0,0,0.0,0.527,0.473,0.8926
"2 women I know w emotional support animals are wealthy, but admitted getting ESA letter to avoid paying fee to put dog in cargo. @ united https://twitter.com/karinbrulliard/status/958385842275409920 …",2018-01-30 13:44:47,0,0,0.093,0.567,0.34,0.6597
United Airlines Forced Emotional Support Peacock to Give Up Its Seat http://people.com/pets/united-airlines-kicks-off-emotional-support-peacock/ … via @ people,2018-01-30 13:44:42,0,0,0.149,0.498,0.353,0.4767
That’s straight gold Sherri. Thank you for capturing itpic.twitter.com/njQPT0ckc0,2018-01-30 13:44:38,0,1,0.0,0.614,0.386,0.5267
United Airlines Reportedly Barred a Woman from Bringing Her Emotional Support Peacock Onboard a Flight http://ift.tt/2nsg67s,2018-01-30 13:44:27,0,0,0.0,0.608,0.392,0.7269
United Airlines Draws The Line At Allowing A Service Peacock On A Flight - http://inq.cm/1oNV,2018-01-30 13:44:25,7,7,0.0,0.797,0.203,0.4215
United Airlines Draws The Line At Allowing A Service Peacock On A Flight - http://inq.cm/1oNV,2018-01-30 13:44:24,6,7,0.0,0.797,0.203,0.4215
United Airlines Draws The Line At Allowing A Service Peacock On A Flight - http://inq.cm/1oNV,2018-01-30 13:44:23,6,7,0.0,0.797,0.203,0.4215
"In 1920, LA’s mayor asked taxpayers to fund a new stadium: “A fitting material tribute to our soldiers in all wars should be built as a solemn civic duty.” Yesterday, it sold the naming rights for $69 million for what will now be the United Airlines Memorial Coliseum.",2018-01-30 13:43:45,10,21,0.097,0.848,0.055,-0.2732
Emotional Support Peacock Denied Boarding By United Airlines http://ihe.art/oCt0WtY,2018-01-30 13:43:45,0,0,0.193,0.333,0.473,0.4939
"@ USDOT , will you please give @ united a bit of motivation to get my reimbursement processed? It has been a month. .. Maybe you could also let them know that losing a bag for 3 days of a 5 day trip warrant more than a ""sorry"" and a laughable voucher. SAD!",2018-01-30 13:43:43,0,0,0.125,0.7,0.175,0.1429
When is @ united going to get it together?? She Boarded a Plane to See Her Dying Mother. Then Her Ticket Was Canceled. via @ NYTimeshttps://nyti.ms/2Gkewgu,2018-01-30 13:43:35,0,1,0.0,0.874,0.126,0.4871
United Airlines Forced Emotional Support Peacock to Give Up Its Seat - http://PEOPLE.com http://ift.tt/2BFcOCP,2018-01-30 13:43:22,0,0,0.166,0.442,0.392,0.4767
It's now officially the United Airlines Memorial Coliseum http://www.latimes.com:80/sports/la-sp-usc-coliseum-renovation-20180129-story.html#nt=oft13a-4gp1latimes.com/sports/la-sp-u …,2018-01-30 13:42:30,0,0,0.0,0.741,0.259,0.4215
I have a borderline unhealthy obsession with that show pic.twitter.com/pgiGplFm42,2018-01-30 13:42:05,0,0,0.492,0.508,0.0,-0.7003
"@ united's response to the last debacle was to blame my gf and I for ""having different last names."" expect a similar response from @ united again. avoid. POS airline that doesn't care about its customers and openly discriminates, round 2",2018-01-30 13:42:03,0,0,0.172,0.761,0.067,-0.5312
Emotional Support Peacock Denied Boarding By United Airlines http://ihe.art/tUZzJ64,2018-01-30 13:42:00,0,0,0.193,0.333,0.473,0.4939
"man, @ united really sucks. 2 months ago had major issues with checkin and my reservation being split with my companion. trying to upload passport documents early so that my reservation doesn't get split. @ united says I can't upload early, and reservation must b split. AWFUL SVC!",2018-01-30 13:41:15,0,0,0.133,0.758,0.109,-0.3
UNITED AIRLINES: RAGNAROK,2018-01-30 13:41:05,0,0,0.0,0.417,0.583,0.4215
United Airlines Forced Emotional Support Peacock to Give Up Its Seat http://people.com/pets/united-airlines-kicks-off-emotional-support-peacock/ … via @ people,2018-01-30 13:40:37,0,0,0.149,0.498,0.353,0.4767
I agree with @ united,2018-01-30 13:40:17,0,0,0.0,0.159,0.841,0.6486
you mean no more emotional support elephant? That's species-ist!,2018-01-30 13:39:43,0,2,0.165,0.449,0.386,0.4522
Woman denied emotional support peacock on United Airlines flight http://wtnh.com/2018/01/30/woman-denied-emotional-support-peacock-on-united-airlines-flight/ … via @ WTNH,2018-01-30 13:39:40,0,1,0.161,0.444,0.394,0.4939
United Airlines Denies Boarding to Emotional Service Animal...a Peacock - Live and Let's Fly https://fb.me/GQtavUcA,2018-01-30 13:39:32,1,2,0.154,0.604,0.242,0.1531
not enough ppl made this referencepic.twitter.com/AtUEYkMSWn,2018-01-30 13:39:28,0,2,0.0,1.0,0.0,0.0
I mean @ united lol.,2018-01-30 13:39:12,0,0,0.0,0.152,0.848,0.6808
United Airlines Denies Boarding to Emotional Service Animal&#8230;a Peacock http://liveandletsfly.boardingarea.com/2018/01/29/united-airlines-peacock/ …,2018-01-30 13:38:52,0,0,0.197,0.493,0.31,0.1531
"For the record, I'm not calling it the United Airlines Memorial Coliseum. Ever.",2018-01-30 13:38:47,0,0,0.0,0.811,0.189,0.4215
@ FoxNews blimey! She was hopeful @ united isn’t that brill with luggage allowance at the best of times,2018-01-30 13:38:22,0,0,0.0,0.569,0.431,0.8908
"mark, that’s not you. that’s 25 year old mark.",2018-01-30 13:38:05,0,2,0.0,1.0,0.0,0.0
Emotional Support Peacock Denied Boarding By United Airlines http://ihe.art/6foF6DC,2018-01-30 13:37:42,0,1,0.193,0.333,0.473,0.4939
Anyone have any @ united miles they wanna give me?,2018-01-30 13:37:40,0,1,0.0,0.741,0.259,0.4215
USC sells Coliseum name to United Airlines http://www.laobserved.com/archive/2018/01/usc_sells_name_of_the_col.php?utm_source=feedburner&utm_medium=email&utm_campaign=Feed%3A+LAObserved+%28LA+Observed%29#.WnDlmdWAfVE.twitter …,2018-01-30 13:37:31,0,0,0.0,0.714,0.286,0.4215
That bird would give me nightmares. Scary AFpic.twitter.com/R4TPk5Ezfb,2018-01-30 13:37:18,0,2,0.314,0.686,0.0,-0.4939
United Airlines Forced Emotional Support Peacock to Give Up Its Seat http://people.com/pets/united-airlines-kicks-off-emotional-support-peacock/ … via @ people Seriously folks. And I birds,2018-01-30 13:37:02,0,0,0.19,0.524,0.286,0.34
I’ve always said flying @ united was for the birds. Apparently I was wrong. Seriously what the hell is wrong with people? This lady needs a straight jacket way more than that bird.,2018-01-30 13:36:11,0,0,0.303,0.583,0.114,-0.8316
i think your emotional support bird needs some emotional support,2018-01-30 13:35:53,0,9,0.0,0.368,0.632,0.765
"Dear @ united, as a MileagePlus member I thank you. # Peacock?http://www.foxnews.com/travel/2018/01/30/woman-denied-emotional-support-peacock-on-united-flight.html …",2018-01-30 13:35:47,0,0,0.0,0.388,0.612,0.7845
beg beird,2018-01-30 13:35:35,0,0,0.0,1.0,0.0,0.0
Emotional support peacock denied boarding by United AIrlines https://fb.me/86P8PEc7C,2018-01-30 13:35:17,0,0,0.193,0.333,0.473,0.4939
United Airlines y Best Day se alían en paquetes vacacionales http://dlvr.it/QDKdW7 pic.twitter.com/wPKibX6zaK,2018-01-30 13:35:14,0,0,0.0,0.533,0.467,0.7906
New post: United Airlines Told Woman She Couldn’t Have Emotional Support Peacock On Plane https://www.stateofglobe.com/2018/01/30/united-airlines-told-woman-she-couldnt-have-emotional-support-peacock-on-plane/ …,2018-01-30 13:35:11,0,0,0.0,0.628,0.372,0.7269
United Airlines y Best Day se alían en paquetes vacacionales http://bit.ly/2EoplgX pic.twitter.com/pGZ62nbl7z,2018-01-30 13:35:09,1,1,0.0,0.533,0.467,0.7906
berg berd,2018-01-30 13:35:08,0,1,0.0,1.0,0.0,0.0
United Airlines Kicks Emotional Support Peacock Off Flight https://search.app.goo.gl/fjRY,2018-01-30 13:35:06,0,0,0.0,0.458,0.542,0.7269
"Are you using a computer, or are you trying to do this over a mobile device? ^JR",2018-01-30 13:34:59,0,0,0.0,1.0,0.0,0.0
Emotional Support Peacock Denied Boarding By United Airlines http://ihe.art/TRz5F6H https://fb.me/1e3zQdMbR,2018-01-30 13:34:48,0,0,0.193,0.333,0.473,0.4939
"We hope you have a great flight, Geoff. ^KF",2018-01-30 13:34:25,0,0,0.0,0.462,0.538,0.7906
United Airlines Told Woman She Couldn't Have Emotional Support Peacock On Plane http://bit.ly/2Gxtq34 # UnitedAirlines # Peacock # PeacockOnAPlane # Delta,2018-01-30 13:34:23,1,4,0.181,0.683,0.137,0.0253
"Not to diminish 'real' needs...but, did this person ever fly before the ""support"" trend? # publicplaces",2018-01-30 13:34:11,0,1,0.0,1.0,0.0,0.0
just test it,2018-01-30 13:34:06,0,0,0.0,1.0,0.0,0.0
Chicago to New Orleans (& vice versa) for only $88 roundtrip with @ united. http://www.secretflying.com/posts/chicago-to-new-orleans-vice-versa-for-only-86-roundtrip/ …pic.twitter.com/LCncPjgahl,2018-01-30 13:33:27,10,15,0.0,0.823,0.177,0.4215
United Airlines Forced Emotional Support Peacock to Give Up Its Seat http://www.trendolizer.com/2018/01/united-airlines-forced-emotional-support-peacock-to-give-up-its-seat.html …pic.twitter.com/18Lx6x8LLx,2018-01-30 13:33:19,0,0,0.166,0.442,0.392,0.4767
I have tried for a couple of days and am getting nowhere,2018-01-30 13:32:24,0,0,0.0,1.0,0.0,0.0
United airlines says no to emotional support peacock for passenger http://www.cbs46.com/story/37386769/united-says-no-to-emotional-support-peacock#.WnDkFW_HNYk.twitter …,2018-01-30 13:32:20,0,0,0.135,0.429,0.436,0.5994
United Airlines Told Woman She Couldn’t Have Emotional Support Peacock On Plane - http://www.truepatriot.net/united-airlines-told-woman-she-couldnt-have-emotional-support-peacock-on-plane/ …,2018-01-30 13:32:10,0,0,0.0,0.585,0.415,0.7269
"I just keep being told to go to the refunds page when I contact them and this is what the refunds page says when I try to log in to apply for a refund ! We’re sorry, but http://united.com  was unable to complete your request. Please try later",2018-01-30 13:32:07,0,0,0.025,0.903,0.071,0.4753
United Airlines Just Did Customers a Huge Favor for Which Everyone Should Be Grateful http://dlvr.it/QDKcc0,2018-01-30 13:32:04,0,0,0.0,0.481,0.519,0.8689
@ united WE ARE STILL WAITING FOR YOU TO REVIEW OUR REFUND CLAIM!!! YOU OWE US $388! https://twitter.com/ExcursionEwhere/status/956899031053144070 …,2018-01-30 13:31:35,0,0,0.0,0.801,0.199,0.6083
You and Sweet Dee were vacationing together? Huh.,2018-01-30 13:31:27,0,3,0.0,0.7,0.3,0.4588
@ united Can I bring my emotional support camel on my upcoming flight along with my service chimpanzee? Or do I have to choose one or the other?,2018-01-30 13:31:01,0,0,0.0,0.747,0.253,0.755
Common senses have been long lost.,2018-01-30 13:30:40,0,2,0.315,0.685,0.0,-0.3182
I do. They are just significantly higher than the usual. Even . @ united is cheaper right now,2018-01-30 13:30:07,0,0,0.0,0.833,0.167,0.4215
United Airlines catering workers move to unionize http://www.unionworkers.com/news/union_worker_news.php?news=904394946 …,2018-01-30 13:30:03,0,0,0.0,0.714,0.286,0.4215
@ united @ JustinWLOS hehe @ glennbeck @ Montel_Williams @ TheView @ TheSpec @ united United shame on you seriously shame on you http://www.fox13news.com/news/u-s-and-world-news/woman-denied-emotional-support-peacock-on-united-flight …,2018-01-30 13:29:56,0,0,0.289,0.403,0.308,0.128
"Civilization: 1 Its Enemies: 0 Thank you, @ united http://people.com/pets/united-airlines-kicks-off-emotional-support-peacock/ …",2018-01-30 13:29:37,29,101,0.256,0.32,0.424,0.2732
United Airlines Just Did Customers a Huge Favor for Which Everyone Should Be Grateful http://dlvr.it/QDKc1h,2018-01-30 13:29:10,0,0,0.0,0.481,0.519,0.8689
United Airlines Just Did Customers a Huge Favor for Which Everyone Should Be Grateful http://dlvr.it/QDKbsC,2018-01-30 13:29:09,0,0,0.0,0.481,0.519,0.8689
United Airlines Just Did Customers a Huge Favor for Which Everyone Should Be Grateful http://dlvr.it/QDKbvF,2018-01-30 13:29:08,0,0,0.0,0.481,0.519,0.8689
bog bord,2018-01-30 13:28:50,0,1,0.0,1.0,0.0,0.0
